Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,189114,205104,2022-09-30 22:00:07 EDT,2022-09-30,22:00:07,Link,181,44,74,1,5,1,28,16,8,4,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5140000939437740,"(FOTO) Postali smo snažniji jer smo zajedno. Istina je uz nas. Istina je snaga. Pobjeda će biti naša, kazao je Putin",https://www.oslobodjenje.ba/vijesti/svijet/hiljade-rusa-na-crvenom-trgu-slavi-aneksiju-ukrajinskih-teritorija-putin-na-bini-izjavio-da-je-uvjeren-u-pobjedu-797087,,,"Hiljade Rusa na Crvenom trgu slavi aneksiju ukrajinskih teritorija, Putin na bini izjavio da je uvjeren u pobjedu","Postali smo snažniji jer smo zajedno. Istina je uz nas. Istina je snaga. Pobjeda će biti naša, kazao je Putin",,,,2.97
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11396,11910,2022-09-30 22:00:05 EDT,2022-09-30,22:00:05,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/193335743058220,Slasna vanilija podsjeća nas na omiljene deserte,https://aloonline.ba/razonoda/parfemi-s-ekstraktom-vanilije-idealni-za-jesenje-dane/,,,Parfemi s ekstraktom vanilije idealni za jesenje dane,"Vanilija se smatra začinom, a zapravo je plod jedne vrste orhideje iz Amazonije. Ona raste u tropskim šumama i jedina je orhideja koja ima plod.",,,,-42
Poskok Online,Poskok.info,100063857810649,NEWS_SITE,HR,Poskok Online je facebook inačica portala Poskok.Info: https://poskok.info,2009-10-22 14:00:45,34521,49288,2022-09-30 21:51:28 EDT,2022-09-30,21:51:28,Native Video,5,2,2,0,0,0,1,0,0,0,share,No,501,75531,0,00:02:52,https://www.facebook.com/100063857810649/posts/496325015839421,"Kod Srba demokratizacija, višestranačje, pluralizam, konkurentnost. Kod Hrvata strah od džihad eksplozija, zbijanje oko istih ljudi, pitanje zašto nam Austrijanci oduzeše naša prava. Hvala saudijskim plaćenicima iz @osce i @ohr što su nas odlučili isporučiti Arapima. Pamtimo. Vratit ćemo. Bit će nas pun Beč.",https://www.facebook.com/trivicjelena/videos/828271428195313/,,,Jelena Trivic,"Овако је синоћ било у величанственој Бањој Луци!

До побједе! ❤️",,,,-9
BN Portal,,229937160532143,NEWS_SITE,BA,BN,2014-04-01 09:50:02,126572,233962,2022-09-30 21:01:25 EDT,2022-09-30,21:01:25,Link,2,0,0,0,0,0,1,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/229937160532143/posts/2083566575169183,"Investiciono – razvojna banka (IRB) Republike Srpske odobrila je, bez finansijskog posrednika, milionske kredite za izmirenje obaveza preduzeća iz sistema „Elektroprivrede RS“ prema preduzećima „Prointer“ i „Integral inženjering“, saznaje portal CAPITAL.",https://www.rtvbn.com/4001002/otkupljena-milionska-potrazivanja-integrala-i-prointera-od-elektroprivrede,,,Otkupljena milionska potraživanja „Integrala“ i „Prointera“ od „Elektroprivrede“ | BN,"Investiciono-razvojna banka (IRB) Republike Srpske odobrila je, bez finansijskog posrednika, milionske kredite za izmirenje obaveza preduzeća iz sistema „Elektroprivrede Republike Srpske“ prema preduzećima „Prointer“ i „Integral inženjering“, saznaje portal CAPITAL.",,,,-69.5
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11396,11910,2022-09-30 21:00:09 EDT,2022-09-30,21:00:09,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/193329966392131,"Navodno je neko jednom uspio da ""prošvercuje"" ljubimca",https://aloonline.ba/razonoda/razlozi-su-opravdani-u-ovom-gradu-je-zabranjeno-da-imate-macku/,,,RAZLOZI SU OPRAVDANI U ovom gradu je zabranjeno da imate mačku,"Ako ste prehlađeni, biće vam hladno samo čitajući. Ako ste avanturista u potrazi za hladnim i neobičnim mjestima, možda posjetite ovaj, jedan od najsjevernijih gradova na svijetu, gdje oko dvije hiljade stanovnika živi u ekstremnim uslovima, nadomak polarnih medvjeda. Longjerbijen se nalazi...",,,,-21
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,189114,205104,2022-09-30 21:00:06 EDT,2022-09-30,21:00:06,Link,15,4,7,0,1,1,1,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5139894726115028,"Referendume je osudila međunarodna zajednica, a evropske zemlje i SAD poručili kako neće priznati referendume",https://www.oslobodjenje.ba/vijesti/svijet/rezolucija-albanije-i-sad-a-u-vijecu-sigurnosti-rusija-ulozila-veto-797098,,,"Rezolucija Albanije i SAD-a u Vijeću sigurnosti, Rusija uložila veto","Referendume je osudila međunarodna zajednica, a evropske zemlje i SAD poručili kako neće priznati referendume.",,,,-4.13
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,230118,326089,2022-09-30 20:30:13 EDT,2022-09-30,20:30:13,Link,17,15,0,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5531962040205224,,https://www.24h.ba/genijalno-od-starog-kontejnera-napravio-sjajnu-stvar-svi-ga-zele-staje-u-bilo-koje-dvoriste-video14/,,,"GENIJALNO: Od starog kontejnera napravio sjajnu stvar: Svi ga žele, staje u bilo koje dvorište! (VIDEO)",Australijska kompanija “Shipping Container Pools” bazira svoje poslovanje na reciklaži kontejnera koji su okončali svoj vijek trajanja i pretvara...,,,,-2.29
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,230116,325999,2022-09-30 20:00:31 EDT,2022-09-30,20:00:31,Link,209,169,11,2,23,0,0,0,0,4,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5531911116876983,,https://www.biscani.net/video-beba-se-trudi-ostati-budna-a-sndimkda-je-faznjefzila-milione-ljudi15/,,,"VIDEO: Beba se trudi ostati budna, a snimka je raznježila milione ljudi","Веbа іz оvоg vіdеа ѕе ѕіlnо trudі оѕtаtі budnа. Ѕnіmkа kојu је mаmа роdіјеlіlа nа YоuТubеu је dо ѕаdа zаrаdіlа рrеkо 7 mіlіјunа рrеglеdа, objavio...",,,,5.36
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11398,11910,2022-09-30 20:00:08 EDT,2022-09-30,20:00:08,Link,3,1,2,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/193323669726094,Raskrinkana,https://aloonline.ba/poznati/sanja-marinkovic-ugradila-silikone-koleginica-je-raskrinkala-u-emisiji-a-njena-reakcija-tek-je-posebna-prica-foto/,,,"SANJA MARINKOVIĆ UGRADILA SILIKONE?! Koleginica je raskrinkala u emisiji, a njena reakcija tek je posebna priča (FOTO)","Sanja je jednom prilikom pričala o estetskim korekcijama i izgledu, te je rekla kako onaj ko ima rez na tijelu ima zasigurno i rez na srcu ili ranu na duši.",,,,-7
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,189084,205066,2022-09-30 20:00:02 EDT,2022-09-30,20:00:02,Link,7,1,4,1,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5139790999458734,Sekta Lev Tahor poznata je po ekstremističkim praksama i nametanju strogog režima svojim sljedbenicima,https://www.oslobodjenje.ba/vijesti/svijet/oko-dvadeset-pripadnika-jevrejske-ultraortodoksne-sekte-lev-tahor-pobjeglo-iz-zatvora-797007,,,Oko dvadeset pripadnika jevrejske ultraortodoksne sekte Lev Tahor pobjeglo iz zatvora,Sekta Lev Tahor poznata je po ekstremističkim praksama i nametanju strogog režima svojim sljedbenicima,,,,-8.86
Al Jazeera Balkans,AJBalkans,163724720379445,TV_NETWORK,BA,"Al Jazeera Balkans - oficijelna stranica

",2011-09-22 16:32:34,546051,719860,2022-09-30 20:00:02 EDT,2022-09-30,20:00:02,Link,29,19,6,0,1,0,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/163724720379445/posts/5620574008027795,Pogledajte video... ⬇️,https://balkans.aljazeera.net/videos/2022/9/30/je-li-generalni-sekretar-vlade-srbije-stitio-grupu-veljka-belivuka,,,Da li je generalni sekretar Vlade Srbije štitio grupu Veljka Belivuka?,"Navodi, objavljeni u sedmičniku NIN, potkrijepljeni su uvidom u policijske dokumente",,,,-8.28
banjaluka.com,BanjalukaCom,100064746874362,ACTIVITY_GENERAL,BA,Prvi banjalučki portal,2011-08-25 22:31:37,89453,90306,2022-09-30 19:37:46 EDT,2022-09-30,19:37:46,Link,105,54,21,0,0,1,28,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/100064746874362/posts/470922801742612,,https://izbori2022.banjaluka.com/pdp-i-sds-u-dubici-borenovic-porucio-da-ce-nova-vlast-sluziti-narodu/,,,PDP i SDS u Dubici: Borenović poručio da će nova vlast služiti narodu,"“Kažu da dugo ovakav skup nije bio u Dubici, što je najbolji pokazatelj da je narod odlučio da režim pošalje u prošlost i da će Jelena Trivić biti novi predsjednik Republike Srpske, Mirko Šarović srpski član Predsjedništva, a da će naše stranke, PDP, SDS i Lista za pravdu i red formi...",,,,2.23
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,230116,325999,2022-09-30 19:30:11 EDT,2022-09-30,19:30:11,Link,48,28,9,1,0,0,10,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5531860640215364,,https://www.24h.ba/zbog-prekida-mu-nije-vise-odgovarala-tetovaza-dobio-je-odgovor-koji-ga-je-brzo-nasmijao14/,,,"Zbog prekida mu nije više odgovarala tetovaža, dobio je odgovor koji ga je brzo nasmijao","Foto: Facebook Eh da, nepromišljeno je tetovirati ime partnera ili partnerice, pogotovo ako nisi 100% siguran da ćeš s njom provesti ostatak...",,,,1.23
Face TV Sarajevo,facetv.ba,117112738364229,TV_CHANNEL,BA,"FACE HD
www.face.ba",2011-03-08 11:46:46,279584,285423,2022-09-30 19:11:12 EDT,2022-09-30,19:11:12,Link,457,187,240,5,2,0,19,2,1,1,,-,0,0,0,N/A,https://www.facebook.com/117112738364229/posts/8088307037911386,Reis Kavazović na hutbi dao upute kako i za koga muslimani trebaju glasati! (VIDEO),https://www.face.ba/vijesti/bih/hadzifejzovic-bravo-reis-efendija-sigurno-ne-mislite-na-sda-sve-je-sigur-no/154379,,,"Hadžifejzović: Bravo, reis-efendija! SIGURNO ne mislite na SDA! Sve je sigur-NO!","Kada reis kaže: ""Neka odgovorne poslove obavljaju oni koji su ih dostojni po znanju i stručnosti“, onda smo sto posto sigurni da reis ne misli na one iz vrha SDA koji nemaju diplome ili imaju više lažnih diploma. Kada reis kaže „čestiti“, onda smo sigurni da ne misli na one iz vrha SDA k...",,,,12.69
Face TV Sarajevo,facetv.ba,117112738364229,TV_CHANNEL,BA,"FACE HD
www.face.ba",2011-03-08 11:46:46,279584,285423,2022-09-30 19:08:57 EDT,2022-09-30,19:08:57,Link,17,10,1,3,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/117112738364229/posts/8088300754578681,"Dugo smo tretirani nekim bojnim otrovima, nekim hemijskim naoružanjem! (VIDEO)",https://www.face.ba/vijesti/bih/agent-kugla-u-nedjelju-glasajte-hemijskim-oruzjem/154381,,,Agent Kugla: U nedjelju glasajte hemijskim oružjem!,,,,,-2.12
Face TV Sarajevo,facetv.ba,117112738364229,TV_CHANNEL,BA,"FACE HD
www.face.ba",2011-03-08 11:46:46,279584,285423,2022-09-30 19:06:42 EDT,2022-09-30,19:06:42,Link,33,24,5,1,0,0,3,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/117112738364229/posts/8088294537912636,"Kešmer: ""Afera 'Skaut', 'Hranjen', nabavke vakcina, Vranduk, Termoblok 7, Fabrika duhana Sarajevo..."" (VIDEO)",https://www.face.ba/vijesti/bih/cksk-kenan-kesmer-afera-respiratori-revizija-presude-protiv-srbije-asim-bosna-diploma-kcus-sky/154380,,,"CKSK, Kenan Kešmer: Afera ""Respiratori"", revizija presude protiv Srbije, Asim, Bosna, ""Diploma"", KCUS, Sky…","afera ""Termoblok 7"", afera ""Fabrika duhana Sarajevo"", afera ""Revizija presude protiv Srbije"", slučaj djevojčice Nadin Smajlović, slučaj ""Dženan Memić""...",,,,-1.09
Poskok Online,Poskok.info,100063857810649,NEWS_SITE,HR,Poskok Online je facebook inačica portala Poskok.Info: https://poskok.info,2009-10-22 14:00:45,34518,49284,2022-09-30 19:01:18 EDT,2022-09-30,19:01:18,Native Video,10,10,0,0,0,0,0,0,0,0,owned,Yes,675,675,0,00:02:53,https://www.facebook.com/100063857810649/posts/496241152514474,Zlato,https://www.facebook.com/Poskok.info/videos/787728765778034/,,,,,,,,-4.6
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,230116,325999,2022-09-30 19:00:19 EDT,2022-09-30,19:00:19,Link,84,82,1,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5531807260220702,,https://www.biscani.net/viddedo-tidnejdzer-je-poceo-pjevati-a-ziri-mu-je-porucio-da-podsledsd-sjediste-psdored-majke15/,,,"VIDEO: Tinejdžer je počeo pjevati, a žiri mu je poručio da pogleda sjedište pored majke","Тіnејdžеr је роčео рјеvаtі tе је ѕvојоm fаntаѕtіčnоm іzvеdbоm nа klаvіru оdušеvіо žіrі і рublіku brіtаnѕkоg Ѕuреrtаlеntа, objavio je portal...",,,,2.15
