Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188858,204655,2022-09-14 22:00:00 EDT,2022-09-14,22:00:00,Link,120,81,28,2,1,0,6,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5094944650610036,Čengić uputio jasnu poruku 👇,https://www.oslobodjenje.ba/vijesti/bih/cengiceva-poruka-za-lidera-snsd-a-u-evropi-preko-40-miliona-muslimana-zivi-u-harmoniji-sa-hriscanima-a-zbog-dodika-i-nasi-mladi-odlaze-tamo-792631,,,"Čengićeva poruka za lidera SNSD-a: U Evropi preko 40 miliona muslimana živi u harmoniji sa hrišćanima, a zbog Dodika i naši mladi odlaze tamo","Te zemlje imaju vladavinu prava i u te zemlje odlaze naši mladi i hrišćani i muslimani i ateisti, jer im život uništavaju ljudi poput Dodika i izjave poput današnje, kazao je on",,,,2.26
Bljesak.info,bljesak.info,152782852767,MEDIA_NEWS_COMPANY,BA,(Ne)obične vijesti za obične ljude.,2009-10-15 14:38:42,134369,138566,2022-09-14 21:34:05 EDT,2022-09-14,21:34:05,Link,88,32,27,0,0,2,19,2,0,6,,-,0,0,0,N/A,https://www.facebook.com/152782852767/posts/10160013134787768,"Prema izvješćima, sudar se dogodio oko ponoći na Trgu pobjede u Kijevu. Zelenskog su pregledali liječnici nakon prometne nesreće. Prema posljednjim informacijama, ukrajinski predsjednik nije zadobio ozljede.",https://www.bljesak.info/vijesti/crna-kronika/zelensky-ozlijeden-u-prometnoj-nesreci/393792,https://bljesak.info/vijesti/crna-kronika/zelensky-ozlijeden-u-prometnoj-nesreci/393792,,Zelensky ozlijeđen u prometnoj nesreći?,"Predsjednik Ukrajine Volodimir Zelensky sudjelovao je u prometnoj nesreći, bez ozbiljnih ozljeda. Glasnogovornik ukrajinskog predsjednika Volodimira Zelenskog Serhii Nykyforov rekao je u objavi na Facebooku 15. rujna da se automobil sudario s predsjedničkim automobilom i kolonom vozila. Zelenskog ...",,,,-1.17
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188858,204655,2022-09-14 21:28:01 EDT,2022-09-14,21:28:01,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5095031253934709,Strane se mogu žaliti na odluku,https://www.oslobodjenje.ba/magazin/tehnologija/veliki-udarac-za-google-izgubili-zalbu-protiv-eu-iako-je-smanjena-kazna-i-dalje-u-milijardama-eura-792537,,,"Veliki udarac za Google: Izgubili žalbu protiv EU, iako je smanjena, kazna i dalje u milijardama eura",- Sud potvrđuje odluku Europske komisije da je Google uveo nezakonita ograničenja proizvođačima mobitela sa sustavom Android i operatorima mobilnih mreža kako bi osigurao dominantni položaj svoje tražilice na tržištu,,,,-53
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188840,204626,2022-09-14 20:33:01 EDT,2022-09-14,20:33:01,Link,6,3,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5094962193941615,Nazire li se konačno završetak radova?,https://www.oslobodjenje.ba/vijesti/sarajevo/studenti-fasto-a-osijedjeli-cekajuci-bazen-to-cudo-se-vjerovali-ili-ne-gradi-18-godina-792184,,,"Studenti FASTO-a osijedjeli čekajući bazen: To čudo se, vjerovali ili ne, gradi 18 godina",Gradnja bazena na Fakultetu sporta i tjelesnog odgoja počela je davne 2004. i još nije završena,,,,-8.83
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229724,324356,2022-09-14 20:30:11 EDT,2022-09-14,20:30:11,Link,22,15,3,0,1,1,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5486282818106480,TOP 10 strašnih prizora koje nećete tako lako izbaciti iz glave (ako uopće uspijete pogledati do kraja),https://www.biscani.net/top-10-strasnih-prizora-koje-necete-tako-lako-izbaciti-iz-glave-ako-uopce-uspijete-pogledati-do-kraja15/,,,TOP 10 strašnih prizora koje nećete tako lako izbaciti iz glave (ako uopće uspijete pogledati do kraja),"Voljeli bismo da nismo vidjeli neke od ovih fotki, barem ne prije večere... #1 #2 #3 #4 #5 #6 #7 #8 #9 #10 (index.hr)",,,,-3.41
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229724,324356,2022-09-14 20:00:37 EDT,2022-09-14,20:00:37,Link,150,138,3,2,3,1,1,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5486231758111586,Čovjek je odlučio provjeriti rupu u svome dvorištu – Ono što je pronašao je bilo neprocjenivo!,https://www.24h.ba/covjek-je-odlucio-provjeriti-rupu-u-svome-dvoristu-ono-sto-je-pronasdso-jesd-bilo-vdfneprocjenivo15/,,,Čovjek je odlučio provjeriti rupu u svome dvorištu – Ono što je pronašao je bilo neprocjenivo!,Da li ste ikada pronašli rupu u svome dvorištu ili nešto što jednostavno niste mogli objasniti kako je nastalo? Youtuber Louie Vasquez je pronašao...,,,,2
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11389,11905,2022-09-14 20:00:08 EDT,2022-09-14,20:00:08,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/190753369983124,Moguć je i njegov ulazak u Zadrugu 6,https://aloonline.ba/poznati/filipu-pao-mrak-na-oci-bivsi-zadrugar-zapjenio-osuo-po-kristijanu-i-pomenuo-temu-nacionalizma/,,,FILIPU PAO MRAK NA OČI Bivši zadrugar zapjenio - osuo po Kristijanu i pomenuo temu nacionalizma,"Bivši rijaliti učesnik Filip Car otkrio je da su ga mnogi pitali kada će ponovo ući u rijaliti, ali je on doneo odluku, takođe se i osvrnuo na kaskadera Uroša sa kojim je u konfliktu.",,,,-42
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188840,204626,2022-09-14 20:00:00 EDT,2022-09-14,20:00:00,Link,28,20,2,3,1,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5094954270609074,Osuđeni su zbog primanja mita pri izricanju kazni za saobraćajne prekršaje,https://www.oslobodjenje.ba/vijesti/crna-hronika/osudeni-korumpirani-sarajevski-policajci-poznato-kolike-su-zatvorske-kazne-dobili-792597,,,Osuđeni korumpirani sarajevski policajci: Poznato kolike su zatvorske kazne dobili,Osuđeni su zbog primanja mita pri izricanju kazni za saobraćajne prekršaje,,,,-1.89
Al Jazeera Balkans,AJBalkans,163724720379445,TV_NETWORK,BA,"Al Jazeera Balkans - oficijelna stranica

",2011-09-22 16:32:34,546054,719001,2022-09-14 20:00:00 EDT,2022-09-14,20:00:00,Link,36,15,12,1,0,0,1,1,5,1,,-,0,0,0,N/A,https://www.facebook.com/163724720379445/posts/5573135886104941,Britanska policija suočena je sa kritikama aktivista i grupa za građanske slobode zbog postupanja prema osobama koje protestuju. ⤵️,https://balkans.aljazeera.net/news/world/2022/9/14/hapsenja-antirojalista-u-britaniji-izazvala-pitanja-o-slobodi-govora,,,Hapšenja antirojalista u Britaniji izazvala pitanja o slobodi govora,Britanska policija suočena je sa kritikama aktivista i grupa za građanske slobode zbog postupanja prema osobama koje protestuju.,,,,-6.19
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229724,324356,2022-09-14 19:30:13 EDT,2022-09-14,19:30:13,Link,8,8,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5486181691449926,"Ženi je netko ukrao bundeve, pa je u hodniku zgrade ostavila urnebesno upozorenje i nasmijala tisuće",https://www.biscani.net/zeni-je-netko-ukrao-bundeve-pa-je-u-hodniku-zgrade-ostavila-urnebesno-upozorenje-i-nasmijala-tisuce14/,,,"Ženi je netko ukrao bundeve, pa je u hodniku zgrade ostavila urnebesno upozorenje i nasmijala tisuće",Foto: Instagram Upozorenje koje je jedna ljutita žena ostavila kradljivcu bundeva u hodniku stambene zgrade postalo je hit na društvenim mrežama....,,,,-9.38
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188840,204626,2022-09-14 19:28:02 EDT,2022-09-14,19:28:02,Link,7,2,3,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5094969870607514,"Godinama politička mafija sprječava donošenje modernih zakona, rekao je Adis Arapović",https://www.oslobodjenje.ba/vijesti/bih/zaustavljanje-posasti-gotov-novac-je-hrana-za-korupciju-792625,,,Zaustavljanje pošasti: Gotov novac je hrana za korupciju,"Godinama politička mafija sprječava donošenje modernih zakona, rekao je Adis Arapović",,,,-7.57
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188840,204626,2022-09-14 19:20:05 EDT,2022-09-14,19:20:05,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5095034163934418,Spor bi mogao da bude razriješen u oktobru,https://www.oslobodjenje.ba/magazin/tehnologija/dionicari-twittera-odobrili-prodaju-kompanije-musku-792417,,,Dioničari Twittera odobrili prodaju kompanije Musku,"Berzanska vrijednost “Twittera” trenutno iznosi 32 milijarde dolara, što je znatno manje od onoga što je ponudio Musk",,,,-53
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229724,324356,2022-09-14 19:00:24 EDT,2022-09-14,19:00:24,Link,68,55,0,3,2,0,0,0,0,8,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5486131521454943,"Žena je mužu rekla da je imala ""sasvim normalan dan"", a onda je klinka otkrila pravu istinu",https://www.24h.ba/zena-je-muzu-rekla-da-je-imala-sasvim-normalan-dan-a-onda-je-klinkca-fsf45octkrila-pravcu-istinuc15/,,,"Žena je mužu rekla da je imala ""sasvim normalan dan"", a onda je klinka otkrila pravu istinu",Mnoge majke se osjećaju prenatrpane poslom i pod velikim su stresom jer su uz sve uobičajene obveze moraju baviti i onim najvažnijim - vlastitom...,,,,-1.1
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11389,11905,2022-09-14 19:00:07 EDT,2022-09-14,19:00:07,Link,1,0,0,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/190747409983720,"Emina Mujić, majka rijaliti zvijezde Dalile Dragojević drastično je promijenila svoj imidž, što je svima pokazala njena nasljednica",https://aloonline.ba/poznati/nema-vise-ermine-kakvu-smo-znali/,,,"NEMA VIŠE ERMINE KAKVU SMO ZNALI Promijenila je lični opis, nikada je ne biste prepoznali! (FOTO)","Emina je u društvu ćerke posetila jedan frizerski salon, a iz istog je izašla sa znatno kraćom kosom od one koju je imala ranije. – Mamita – poručila je oduševljeno Dalila putem društvenih mreža, a pratioci su joj poručili da Mujićeva “nikada nije ljepše izgledala”. BONUS VIDEO:",,,,-21
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188840,204626,2022-09-14 19:00:05 EDT,2022-09-14,19:00:05,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5094959740608527,"Što se tiče Federacije BiH, imamo prilično stabilnu ekonomsku situaciju. Naša privreda je jako dobro iskoristila promjenu u lancima snabdijevanja, te su naši makroekonomski pokazatelji bolji nego ikada, rekao je Novalić",https://www.oslobodjenje.ba/vijesti/bih/predstavnici-vlade-fbih-i-svjetske-banke-odrzali-sastanak-vodece-medunarodne-finansijske-institucije-spremne-poduprijeti-fiskalnu-stabilnost-i-kljucne-reforme-792635,,,Predstavnici Vlade FBiH i Svjetske banke održali sastanak: Vodeće međunarodne finansijske institucije spremne poduprijeti fiskalnu stabilnost i ključne reforme,"Što se tiče Federacije BiH, imamo prilično stabilnu ekonomsku situaciju. Naša privreda je jako dobro iskoristila promjenu u lancima snabdijevanja, te su naši makroekonomski pokazatelji bolji nego ikada, rekao je Novalić",,,,-26.5
Haber.ba,haber.ba,221527244540500,NEWS_SITE,BA,"Internet portal HABER.ba svojim čitateljima na portalu, ali i na našoj Facebook stranici nastoji donositi uvijek nove ili najvažnije dnevne vijesti, ali i ""zabaviti"" ih pojedinim ""objavama"" ili ""slikama"" koje prikazuju našu svakodnevicu.",2011-05-11 22:27:37,497797,470469,2022-09-14 19:00:05 EDT,2022-09-14,19:00:05,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/221527244540500/posts/6389919454367884,"Rak kože se najčešće javlja na dva mjesta: Simptomi nisu samo na tijelu, obratite pažnju",https://www.haber.ba/lifestyle/zdravlje/858180-rak-koze-se-najcesce-javlja-na-dva-mjesta-simptomi-nisu-samo-na-tijelu-obratite-paznju,,,"Rak kože se najčešće javlja na dva mjesta: Simptomi nisu samo na tijelu, obratite pažnju","Simptomi raka kože zavise od tipa - bazalni karcinom se razvija kod pacijenata koji su se redovno izlagali suncu, ali je karcinom bijeli, djeluje kao da ima ""voštanu"" površinu ili izgleda malo udubljen.",,,,-70
Haber.ba,haber.ba,221527244540500,NEWS_SITE,BA,"Internet portal HABER.ba svojim čitateljima na portalu, ali i na našoj Facebook stranici nastoji donositi uvijek nove ili najvažnije dnevne vijesti, ali i ""zabaviti"" ih pojedinim ""objavama"" ili ""slikama"" koje prikazuju našu svakodnevicu.",2011-05-11 22:27:37,497797,470469,2022-09-14 18:47:03 EDT,2022-09-14,18:47:03,Link,2,1,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/221527244540500/posts/6389912167701946,"“Muvala me je žena od sultana, jedva sam se spasio”: Adam šokirao izjavim, pa mu je Tijana žestoko odbrusila",https://www.haber.ba/showbiz/estrada/923248-muvala-me-je-zena-od-sultana-jedva-sam-se-spasio-adam-sokirao-izjavim-pa-mu-je-tijana-zestoko-odbrusila,,,"“Muvala me je žena od sultana, jedva sam se spasio”: Adam šokirao izjavim, pa mu je Tijana žestoko odbrusila",- Iznenadila me je da je toliko navalentna - rekao je on,,,,-17.5
