Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11396,11910,2022-10-01 19:00:05 EDT,2022-10-01,19:00:05,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/193478129710648,Ima se može se! Pogledajte...,https://aloonline.ba/razonoda/kiceraj-u-svoj-svojoj-ljepoti-kuca-od-koje-bole-oci-i-mozak-video/,,,KIČERAJ U SVOJ SVOJOJ LJEPOTI Kuća od koje bole oči i mozak (VIDEO),"Kuća nepoznatog muškarca, koji je na TikToku upisan kao Iskender Kurt, postala je prava senzacija na društvenim mrežama",,,,-42
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,189114,205104,2022-10-01 19:00:04 EDT,2022-10-01,19:00:04,Link,9,3,4,1,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5142387965865704,Policija je uhapsila radnika,https://www.oslobodjenje.ba/vijesti/region/radnik-u-skoli-polno-uznemiravao-dvije-ucenice-za-sve-saznao-otac-jedne-od-njih-797211,,,Radnik u školi polno uznemiravao dvije učenice: Za sve saznao otac jedne od njih,Policija je uhapsila radnika,,,,-6.56
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,189114,205104,2022-10-01 18:30:04 EDT,2022-10-01,18:30:04,Link,10,3,5,1,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5142386739199160,"Prije pet godina 1. oktobra, separatistička regionalna vlada održala je referendum o odcjepljenju",https://www.oslobodjenje.ba/vijesti/svijet/katalonci-ponovo-traze-odvajanje-od-spanije-11-hiljada-ljudi-prosvjedovalo-u-barceloni-797232,,,Katalonci ponovo traže odvajanje od Španije: 11 hiljada ljudi prosvjedovalo u Barceloni,"Predsjednica separatističkog građanskog pokreta ANC, Dolors Feliú, pozvala je Aragonésa da predstavi ""plan postizanja nezavisnosti"". ""Ako to političari ne mogu učiniti, mi ćemo. Neće nas moći zaustaviti"", rekla je",,,,-5.9
Dnevni avaz,dnevniavaz,191666960908858,MEDIA_NEWS_COMPANY,BA,"https://avaz.ba - Najtiražniji i najutjecajniji printani i internet medij u Bosni i Hercegovini. Najnovije vijesti iz BiH, regiona i svijeta. Avaz ide prvi.",2011-10-25 10:12:47,700940,724668,2022-10-01 18:26:52 EDT,2022-10-01,18:26:52,Link,3,3,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/191666960908858/posts/5585894911486009,UHAPŠENI 2017. GODINE / Među njima su neki koji su optuženi za korupciju i osuđeni su u Venecueli na osam do 13 godina zatvora,https://avaz.ba/globus/svijet/776323/bajden-vlasti-venecuele-oslobodile-sedam-americkih-zatvorenika,,,Bajden: Vlasti Venecuele oslobodile sedam američkih zatvorenika,"Američki predsjednik Džo Bajden (Joe Biden) izjavio je da je Venecuela oslobodila sedam američkih zatvorenika ""poslije nekoliko godina neopravdanog pritvora""",,,,-39
BN Portal,,229937160532143,NEWS_SITE,BA,BN,2014-04-01 09:50:02,126572,233962,2022-10-01 18:21:01 EDT,2022-10-01,18:21:01,Link,61,44,10,4,1,0,0,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/229937160532143/posts/2084453961747111,"Policija je u Bijeljini uhapsila muškarca iz zvorničkog mjesta Branjevo čiji su inicijali B. B., koji se sam prijavio da je danas polupao inventar u ugostiteljskom objektu u centru grada i povrijedio dva lica, rečeno je Srni u bijeljinskoj Policijskoj upravi.",https://www.rtvbn.com/4032820/polupao-inventar-u-kaficu-i-povrijedio-dvije-osobe,,,Polupao inventar u kafiću i povrijedio dvije osobe | BN,"Policija je u Bijeljini uhapsila muškarca iz zvorničkog mjesta Branjevo čiji su inicijali B. B., koji se sam prijavio da je danas polupao inventar u ugostiteljskom objektu u centru grada i povrijedio dva lica, rečeno je Srni u bijeljinskoj Policijskoj upravi.",,,,-1.98
Dnevni avaz,dnevniavaz,191666960908858,MEDIA_NEWS_COMPANY,BA,"https://avaz.ba - Najtiražniji i najutjecajniji printani i internet medij u Bosni i Hercegovini. Najnovije vijesti iz BiH, regiona i svijeta. Avaz ide prvi.",2011-10-25 10:12:47,700940,724668,2022-10-01 18:18:34 EDT,2022-10-01,18:18:34,Link,9,5,2,0,0,1,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/191666960908858/posts/5585880031487497,"5. GODIŠNJICA REFERENDUMA / Zahtijevali su ostavku regionalne vlade premijera Pere Aragonesa, koji se, prema njihovom mišljenju, ponaša previše neodlučno",https://avaz.ba/globus/svijet/776321/hiljade-katalonaca-ponovno-na-ulicama-traze-nezavisnost-od-spanije,,,"Hiljade Katalonaca ponovno na ulicama, traže nezavisnost od Španije","Na petu godišnjicu referenduma za nezavisnost Katalonije, hiljade ljudi ponovno su danas protestovale za odvajanje od Španije. Separatisti su se okupili u centru Barselone",,,,-13
Dnevni avaz,dnevniavaz,191666960908858,MEDIA_NEWS_COMPANY,BA,"https://avaz.ba - Najtiražniji i najutjecajniji printani i internet medij u Bosni i Hercegovini. Najnovije vijesti iz BiH, regiona i svijeta. Avaz ide prvi.",2011-10-25 10:12:47,700940,724668,2022-10-01 18:08:00 EDT,2022-10-01,18:08:00,Link,10,4,1,1,0,0,4,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/191666960908858/posts/5585861911489309,POTVRDILA POLICIJA / Obaviješten je dežurni tužilac Okružnog javnog tužilaštva Bijeljina,https://avaz.ba/vijesti/crna-hronika/776302/bijeljina-pijan-lupao-inventar-u-bijeljinskom-kaficu-povrijedeni-konobar-i-gost,,,"Bijeljina: Pijan lupao inventar u bijeljinskom kafiću, povrijeđeni konobar i gost",Konobar i gost jednog lokala u centru Bijeljine povrijeđeni su danas u incidentu tokom kojeg je B.B. lupao inventar u ovom objektu,,,,-11.7
BN Portal,,229937160532143,NEWS_SITE,BA,BN,2014-04-01 09:50:02,126572,233962,2022-10-01 18:06:01 EDT,2022-10-01,18:06:01,Link,22,13,7,0,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/229937160532143/posts/2084445448414629,Vođa kavčakog klana Radoje Zvicer navodno je ubijen sinoć u Panami u pucnjavi ispred iznajmljene vile u kojoj je živeo.,https://www.rtvbn.com/4032819/mediji-ko-su-moguci-naslednici-radoja-zvicera,,,Mediji: Ko su mogući naslednici Radoja Zvicera | BN,Vođa kavčakog klana Radoje Zvicer navodno je ubijen sinoć u Panami u pucnjavi ispred iznajmljene vile u kojoj je živeo.,,,,-5.5
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,189114,205104,2022-10-01 18:02:28 EDT,2022-10-01,18:02:28,Link,5,4,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5142415195862981,,https://www.oslobodjenje.ba/magazin/kultura/samo-se-kultura-ozbiljno-bavi-ostalima-slavni-vitraz-smrt-fasizmu-sloboda-narodu-povodom-izbora-u-novom-ruhu-796961,,,This is a re-share of a post,"Jedan od impozantnijih radova našeg velikog slikara Voje Dimitrijevića, vitraž “Smrt fašizmu, sloboda narodu” koji se nalazi u atriju Historijskog muzeja Bosne i Hercegovine, gubi svoju izvornu osnovu shvatanja bosanskog naroda kao jedinstvene cjeline",,,,-11.8
Al Jazeera Balkans,AJBalkans,163724720379445,TV_NETWORK,BA,"Al Jazeera Balkans - oficijelna stranica

",2011-09-22 16:32:34,546039,719889,2022-10-01 18:00:02 EDT,2022-10-01,18:00:02,Link,487,316,70,5,8,3,77,1,4,3,,-,0,0,0,N/A,https://www.facebook.com/163724720379445/posts/5622372537847942,Navedeno je i kako je zabranjen izvoz približno 700 roba koje su važne za ruske industrijske i tehnološke kapacitete. ⬇,https://balkans.aljazeera.net/news/world/2022/10/1/britanci-uvode-zabranu-izvoza-i-pruzanje-usluga-rusiji,,,Britanci uvode zabranu izvoza i pružanje usluga Rusiji,Navedeno je i kako je zabranjen izvoz približno 700 roba koje su važne za ruske industrijske i tehnološke kapacitete.,,,,2.08
Jabuka.tv,Jabuka.tv,100050441866200,MEDIA_NEWS_COMPANY,BA,Vijesti iz Hercegovine - Zagrizi pravu vijest!,2009-07-24 11:05:57,61061,67115,2022-10-01 17:59:49 EDT,2022-10-01,17:59:49,Link,14,14,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100050441866200/posts/639825887708801,Postala je jedna od glavnih tema na internetu,https://www.jabuka.tv/ovo-je-haljina-o-kojoj-bruji-cijeli-svijet,https://www.jabuka.tv/ovo-je-haljina-o-kojoj-bruji-cijeli-svijet/,,Ovo je haljina o kojoj bruji cijeli svijet – Jabuka.tv,Ovo je haljina o kojoj bruji cijeli svijet 1. listopada 2022.Nema komentara Događaj koji će ući u povijest mode. Tako se može opisati revija pariškog brenda Coperni iza kojeg stoje Sébastien Meyer i Arnaud Vaillant. Za kolekciju proljeće/ljeto 2023. ovaj je dizajnerski dvojac pomaknuo granice...,,,,-3.93
Srpskainfo.com,srpskainfocom,1333370740079744,MEDIA_NEWS_COMPANY,BA,srpskainfo.com - najnovije vijesti na Fejsbuku.,2017-05-17 07:51:21,49520,52822,2022-10-01 17:59:28 EDT,2022-10-01,17:59:28,Link,4,1,0,1,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1333370740079744/posts/5524418014308308,"Neki slučajno grokću između udaha, drugi jedva da ispuštaju glas, treći zvuče kao da ste uključili sirenu...",https://srpskainfo.com/rezultat-genijalan-pozvali-ljude-sa-najcudnijim-smijehom-da-sjede-zajedno-i-nastao-je-haos-video/,,,REZULTAT GENIJALAN Pozvali ljude sa najčudnijim smijehom da sjede zajedno i nastao je haos (VIDEO) - Srpskainfo,"Koliko puta ste se smijali nečemu u društvu, a onda se zacenuli kada čujete kako se drugi ljudi smiju? Neki slučajno grokću između udaha, drugi jedva da",,,,-18.5
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11396,11910,2022-10-01 17:59:02 EDT,2022-10-01,17:59:02,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/193473109711150,Vječita dilema...,https://aloonline.ba/zena/savjeti/5-pitanja-o-sesu-koja-muce-svakog-muskarca/,,,5 pitanja o se*su koja muče svakog muškarca,"Žene možda i nemaju onoliko samopouzdanja koliko bi trebale imati i previše se opterećuju oko celulita i kilograma, ali muškarci su daleko nesigurniji od njih iako to puno bolje skrivaju",,,,-42
Dnevni avaz,dnevniavaz,191666960908858,MEDIA_NEWS_COMPANY,BA,"https://avaz.ba - Najtiražniji i najutjecajniji printani i internet medij u Bosni i Hercegovini. Najnovije vijesti iz BiH, regiona i svijeta. Avaz ide prvi.",2011-10-25 10:12:47,700940,724668,2022-10-01 17:57:27 EDT,2022-10-01,17:57:27,Link,18,8,9,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/191666960908858/posts/5585843421491158,ŽIVOTNE PRIČE / Za mene život u Majamiju znači ujutro kafu piti s pogledom na Atlantski okean,https://avaz.ba/showbiz/jet-set/776290/manekenka-jasmina-gutosic-otvoreno-o-svom-putu-preko-okeana-svoj-zivot-vidim-u-americi,,,"Manekenka Jasmina Gutošić otvoreno o svom putu ""preko okeana"": Svoj život vidim u Americi","Sarajka Jasmina Gutošić svoj rodni grad zamijenila je prvenstveno Beogradom, a potom je otputovala u daleku Ameriku, tačnije Majami, gdje je na svijet donijela dječaka Luku Benjamina",,,,-6.5
Haber.ba,haber.ba,221527244540500,NEWS_SITE,BA,"Internet portal HABER.ba svojim čitateljima na portalu, ali i na našoj Facebook stranici nastoji donositi uvijek nove ili najvažnije dnevne vijesti, ali i ""zabaviti"" ih pojedinim ""objavama"" ili ""slikama"" koje prikazuju našu svakodnevicu.",2011-05-11 22:27:37,497739,470478,2022-10-01 17:55:04 EDT,2022-10-01,17:55:04,Link,76,58,15,1,1,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/221527244540500/posts/6440721102621052,Njemačka: U Kelnu protesti zbog poskupljenja,https://www.haber.ba/vijesti/svijet/925890-njemacka-u-kelnu-protesti-zbog-poskupljenja,,,Njemačka: U Kelnu protesti zbog poskupljenja,"Na stotine demonstranata okupile su se u centru grada i uzvikivali slogane “Dosta je: Cijene moraju pasti“, a nakon obraćanja organizirana je i protestna šetnja",,,,2.05
N1 Bosna i Hercegovina,N1BiH,104197490039539,NEWS_SITE,BA,"Dobro došli na stranicu sarajevskog studija TV N1, pratite naš program uživo na: https://ba.n1info.com/n1-tv-live-stream/
",2016-09-07 11:18:13,255455,307263,2022-10-01 17:54:52 EDT,2022-10-01,17:54:52,Link,8,5,3,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/104197490039539/posts/1613107229148550,Ukoliko niste pogledajte naš dnevnik.,https://ba.n1info.com/video/dnevnik/dnevnik-u-19-izborna-sutnja-u-bih/,,,Dnevnik u 19: Izborna šutnja u BiH - N1,Pogledajte najvažnije vijesti za prvi oktobar.,,,,-21.62
Novi.ba,noviba,100050480169911,JOURNALIST,BA,Regionalni informativni portal,2014-08-01 22:56:40,967979,913491,2022-10-01 17:45:20 EDT,2022-10-01,17:45:20,Photo,37,15,1,20,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100050480169911/posts/662780132081320,DVA ČAJA KOJA NAJBOLJE JAČAJU IMUNITET U JESEN: Jedna šolja pred spavanje čuva zdravlje Link u komentaru ✅,https://www.facebook.com/photo.php?fbid=662775745415092&set=a.284732203219450&type=3,,,,,,,,-1.95
STAV,Stav.casopis,100063557261268,MEDIA_NEWS_COMPANY,BA,Medijska kuća,2015-03-07 22:52:00,34529,36065,2022-10-01 17:45:03 EDT,2022-10-01,17:45:03,Link,18,12,1,3,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063557261268/posts/518405100288061,"Predoziran “čuli smo već” pričom, a i osjetivši da se njegovom “tumačenju” kraj ne nazire, oštro ga prekidam: “Prestani, čovječe! Prestani, zaboga! Prije dva sata bolio me je samo zub, a sad me život moj boli! Zašto to radiš?! Ko te je, Bog ti pamet dao, pitao da tumačiš bilo šta?! Ko?!” Okrenuh se i pođoh dalje, a on me isprati zgranutim pogledom.",https://stav.ba/vijest/prije-depresije-provjerite-da-li-ste-okruzeni-idiotima/12357,,,Prije depresije provjerite da li ste okruženi idiotima,"Predoziran “čuli smo već” pričom, a i osjetivši da se njegovom “tumačenju” kraj ne nazire, oštro ga prekidam: “Prestani, čovječe! Prestani, zaboga! Prije dva sata bolio me je samo zub, a sad me život moj boli! Zašto to radiš?! Ko te je, Bog ti pamet dao, pitao da tumačiš bilo ...",,,,-3.56
RADIO ZENIT,zenitzenica,100044733008875,MEDIA_NEWS_COMPANY,BA,"Web portal: www.zenit.ba
Frekvencija: 100.7MHz (ZDK, SBK, Sarajevski kanton)
The official Facebook p",2008-08-19 20:53:59,44362,51509,2022-10-01 17:44:55 EDT,2022-10-01,17:44:55,Link,43,26,11,0,0,0,0,5,1,0,,-,0,0,0,N/A,https://www.facebook.com/100044733008875/posts/635215087979586,Šta će nas dočekati sutra u 7 sati kada se birališta budu trebala otvoriti?,https://www.zenit.ba/clanica-gik-a-zenica-sumnja-u-regularnost-formiranja-birackih-odbora-u-tom-gradu/,,,Članica GiK-a Zenica sumnja u regularnost formiranja biračkih odbora u tom gradu - Zenit.ba,Zamjenska članica Gradske izborne komisije Grada Zenica iz reda ostalih Amila Begagić-Jerković otvoreno sumnja u regularnost formiranja biračkih odbora u,,,,1.48
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,189114,205104,2022-10-01 17:43:26 EDT,2022-10-01,17:43:26,Link,11,5,6,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5142383105866190,- Zaista ima mnogo toga što vam se ne treba sviđati i što treba odbaciti u vezi sa aktualnim stanjem politike u ovoj zemlji,https://www.oslobodjenje.ba/vijesti/bih/sattler-i-zasto-glasati-previse-se-politickog-diskursa-fokusira-na-identitet-i-navodne-razlike-797228,,,Sattler i zašto glasati: Previše se političkog diskursa fokusira na identitet i navodne razlike...,Zaista ima mnogo toga što vam se ne treba sviđati i što treba odbaciti u vezi sa aktualnim stanjem politike u ovoj zemlji,,,,-5.36
Novi.ba,noviba,100050480169911,JOURNALIST,BA,Regionalni informativni portal,2014-08-01 22:56:40,967979,913491,2022-10-01 17:41:58 EDT,2022-10-01,17:41:58,Photo,2,0,1,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100050480169911/posts/662778498748150,"OVO JE KONAČNI POREDAK ZLATNE LOPTE? Mnogi gledaju u nevjerici: Mbappe šesti, pobjednik ""pomeo"" konkurenciju! Modrić ispred Halaanda, Ronalda i Messija Link je u komentaru🔻",https://www.facebook.com/photo.php?fbid=662778418748158&set=a.284732203219450&type=3,,mratos FLY LEC standard chartered,,,,,,-36
