Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188932,204791,2022-09-22 22:00:00 EDT,2022-09-22,22:00:00,Link,37,6,18,1,2,2,6,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5116978685073299,Ovo su znakovi po kojima će SAD otkriti kada priprema napad,https://www.oslobodjenje.ba/vijesti/svijet/putin-zaprijetio-nuklearnim-oruzjem-ali-hoce-li-ga-iskoristiti-ovo-su-znakovi-po-kojima-ce-sad-otkriti-kada-priprema-napad-794862,,,"Putin zaprijetio nuklearnim oružjem, ali hoće li ga iskoristiti? - Ovo su znakovi po kojima će SAD otkriti kada priprema napad","Ruski predsjednik Vladimir Putin obratio se jučer naciji i poslao novu prijetnju Zapadu. Optužio je Zapad da planira uništiti Rusiju. “I mi imamo oružje za masovno uništenje, i to modernije od ...",,,,-1.46
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188932,204791,2022-09-22 21:40:01 EDT,2022-09-22,21:40:01,Link,6,1,5,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5116977211740113,"Ako znate da sam ja gospodin Peskov, koliko je pogrešno da ja budem tamo, upitao je",https://www.oslobodjenje.ba/vijesti/svijet/pogledajte-kako-je-ruski-youtuber-demaskirao-sina-putinovog-glasnogovornika-pitao-ga-hoce-li-ici-u-rat-794731,,,Pogledajte kako je ruski youtuber demaskirao sina Putinovog glasnogovornika: Pitao ga hoće li ići u rat,"Ako znate da sam ja gospodin Peskov, koliko je pogrešno da ja budem tamo, upitao je",,,,-8.83
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229840,324933,2022-09-22 21:30:12 EDT,2022-09-22,21:30:12,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5508935899174505,"Cijeli internet smije se hit prizoru s gradilišta, morate vidjeti kako je bauštelac osigurao kolegu",https://www.biscani.net/cijeli-internet-smije-se-hit-prizoru-s-gradilista-morate-vidjeti-kako-je-baustelac-osigurao-kolegu16/,,,"Cijeli internet smije se hit prizoru s gradilišta, morate vidjeti kako je bauštelac osigurao kolegu",Foto: Instagram Prizor s jednog gradilišta nasmijao je tisuće ljudi na društvenim mrežama. Ovaj korpulentni građevinski radnik ima zaista...,,,,-18
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229840,324933,2022-09-22 21:00:19 EDT,2022-09-22,21:00:19,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5508879375846824,"Lik je sjeo u kafić uhvatiti sunca i malo se previše raskomotio, morate vidjeti ovaj hit",https://www.biscani.net/lik-je-sjeo-u-kafic-uhvatiti-sunca-i-malo-se-previse-raskomotio-morate-vidjeti-ovaj-hit15/,,,"Lik je sjeo u kafić uhvatiti sunca i malo se previše raskomotio, morate vidjeti ovaj hit","Foto: Instagram Ljudi su spremni na sve kako bi tijekom ljetnih vrućina ostali osvježeni, ali i uhvatili malo boje. Ovaj lik zna kako se opustiti i...",,,,-82
ALO Online BA,ALOONLINE.BA,100071652637645,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11394,11905,2022-09-22 21:00:06 EDT,2022-09-22,21:00:06,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/192080909850370,Ima i zlonamjernih,https://aloonline.ba/razonoda/odmah-ih-obrisite-ove-android-aplikacije-mogu-da-vam-hakuju-telefon/,,,ODMAH IH OBRIŠITE Ove Android aplikacije mogu da vam hakuju telefon,"Većina aplikacija za Google operativni sistem su korisne ili barem zabavne. Ali, ima i zlonamjernih. Iako se situacija poboljšala posljednjih godina, u Google Play prodavnici aplikacija i dalje je moguće naći softver koji nije bezbjedan i koji može biti zloupotrebljen za praćenje i hakovanje v...",,,,-46
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188932,204791,2022-09-22 21:00:05 EDT,2022-09-22,21:00:05,Link,7,2,5,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5116976011740233,"Broj onih koji se izjašnjavaju kao Hrvati je 91,63 posto, dok je 3,20 posto Srba, 0,62 posto Bošnjaka, 0,46 posto Roma, 0,36 posto Italijana i 0,36 posto Albanaca. Udio ostalih nacionalnih manjina iznosi manje od 0,30 posto",https://www.oslobodjenje.ba/vijesti/region/objavljeni-rezultati-popisa-stanovnistva-hrvatska-ostala-bez-skoro-pola-miliona-ljudi-za-10-godina-smanjen-broj-vjernika-794737,,,"Objavljeni rezultati popisa stanovništva: Hrvatska ostala bez skoro pola miliona ljudi za 10 godina, smanjen broj vjernika","Broj onih koji se izjašnjavaju kao Hrvati je 91,63 posto, dok je 3,20 posto Srba, 0,62 posto Bošnjaka, 0,46 posto Roma, 0,36 posto Italijana i 0,36 posto Albanaca. Udio ostalih nacionalnih manjina iznosi manje od 0,30 posto",,,,-7.71
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188932,204791,2022-09-22 20:40:02 EDT,2022-09-22,20:40:02,Link,32,5,18,0,0,0,5,3,1,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5116974648407036,"Ovo što se daje je malo, ali bolje išta nego ništa, kazala je Miomirka Melank",https://www.oslobodjenje.ba/vijesti/bih/reakcija-iz-nase-stranke-na-pomoc-nezaposlenima-cilj-vlade-je-ocigledno-bio-da-ovim-dobije-neke-predizborne-poene-a-ne-da-im-pomogne-794787,,,"Reakcija iz Naše stranke na pomoć nezaposlenima: Cilj Vlade je očigledno bio da ovim dobije neke predizborne poene, a ne da im pomogne","Ovo što se daje je malo, ali bolje išta nego ništa, kazala je Miomirka Melank",,,,-1.69
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229840,324933,2022-09-22 20:30:11 EDT,2022-09-22,20:30:11,Link,12,11,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5508824612518967,On je dobacivao i vrijeđao djevojku na ulici! Njena 0SVETA je oduševila cijeli svijet!,https://www.biscani.net/on-je-dobacivao-i-vrijedjao-djevojku-na-ulici-njena-0sveta-je-odusevila-cijeli-svijet15/,,,On je dobacivao i vrijeđao djevojku na ulici! Njena 0SVETA je oduševila cijeli svijet!,"Svaki muškarac bi se postidio ovakvog ponašanja! Međutim, glavni akter ove priče ne mari za pristojnost i poštovanje. Djevojka na biciklu je stala...",,,,-3
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188932,204791,2022-09-22 20:20:01 EDT,2022-09-22,20:20:01,Link,85,59,10,1,1,0,8,0,0,6,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5116973408407160,"- Nećemo praviti razliku između profesionalaca i rezervista, uništit ćemo ih sve",https://www.oslobodjenje.ba/vijesti/svijet/vrhovni-komandant-oruzanih-snaga-ukrajine-poslao-jasnu-poruku-necemo-praviti-razliku-izmedu-profesionalaca-i-rezervista-unistit-cemo-ih-sve-794788,,,"Vrhovni komandant Oružanih snaga Ukrajine poslao jasnu poruku: Nećemo praviti razliku između profesionalaca i rezervista, uništit ćemo ih sve","Uništit ćemo svakog ko dođe u našu zemlju s oružjem, bilo to dobrovoljno ili zbog mobilizacije, rekao je Zalužnji",,,,1.57
DEPO Portal,depo.portal,100063675964720,NEWS_SITE,BA,"DEPO Portal, medij za novi ritam života! 
www.depo.ba",2009-08-10 17:56:35,84015,82805,2022-09-22 20:19:11 EDT,2022-09-22,20:19:11,Link,28,6,19,1,0,1,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/100063675964720/posts/497590049040190,"DEPO Puls/ Nakon sučeljavanja pred kamerama... TV duel na FTV izazvao je burne reakcije u medijima i društvenim mrežama, javnost je podijeljena. Šta vi mislite o nastupu kandidata Izetbegovića, Bećirovića i Hadžikadića?",https://depo.ba/clanak/236589/ko-je-pobjednik-tv-duela-bakir-izetbegovic-denis-becirovic-ili-mirsad-hadzikadic,,,"Ko je pobjednik TV duela: Bakir Izetbegović, Denis Bećirović ili Mirsad Hadžikadić?","TV duel na FTV izazvao je burne reakcije u medijima i društvenim mrežama, javnost je podijeljena. Šta vi mislite o nastupu kandidata Izetbegovića, Bećirovića i Hadžikadića?",,,,-1.79
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229840,324933,2022-09-22 20:00:41 EDT,2022-09-22,20:00:41,Link,7,5,0,0,0,0,0,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5508769522524476,"Pas nije htio napustiti vlasnicu, trčao je za vozilom hitne pomoći sve do bolnice",https://www.biscani.net/pas-nije-htio-napustiti-vlasnicu-trcao-je-za-vozilom-hitne-pomoci-sve-do-bolnice15/,,,"Pas nije htio napustiti vlasnicu, trčao je za vozilom hitne pomoći sve do bolnice","Vjerni pas iz Turske dirnuo je srca ljudi diljem svijeta nakon što je trčao za vozilom hitne pomoći u kojem je bila njegova vlasnica. Naime,...",,,,-5.86
ALO Online BA,ALOONLINE.BA,100071652637645,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11394,11905,2022-09-22 20:00:04 EDT,2022-09-22,20:00:04,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/192075196517608,"Ako muškarac voli misionarski položaj, da li to znači da je dosadan?",https://aloonline.ba/zena/savjeti/procitajte-ga-sta-poze-u-seksu-govore-o-vasem-partneru/,,,"""PROČITAJTE"" GA Šta poze u seksu govore o vašem partneru?","To zapravo govori nešto skroz suprotno. Misionarski položaj za pouzdanu osobu Muškarci koji vole misionarski položaj u seksu, u životu se strogo drže pravila, vijerni su i nježni partneri koji neće razočarati svoju partnerku. Oni su pouzdani i nimalo dosadni. U ovom položaju, njegova sva p...",,,,-46
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188932,204791,2022-09-22 20:00:04 EDT,2022-09-22,20:00:04,Link,15,8,5,1,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5116972055073962,Evropske zemlje poduzimaju različite mjere da ograniče upotrebu energije u jeku rastućih cijena električne energije i prirodnog plina,https://www.oslobodjenje.ba/vijesti/svijet/mjere-stednje-u-svedskoj-zatvaraju-se-crkve-i-saune-trose-previse-struje-794823,,,"Mjere štednje u Švedskoj: Zatvaraju se crkve i saune, troše previše struje",Evropske zemlje poduzimaju različite mjere da ograniče upotrebu energije u jeku rastućih cijena električne energije i prirodnog plina,,,,-3.6
Al Jazeera Balkans,AJBalkans,163724720379445,TV_NETWORK,BA,"Al Jazeera Balkans - oficijelna stranica

",2011-09-22 16:32:34,545960,719289,2022-09-22 20:00:04 EDT,2022-09-22,20:00:04,Link,18,15,1,1,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/163724720379445/posts/5596184170466779,Bivši predsjednik Donald Trump uvijek je volio isticati koliko zgrada posjeduje… Ali sada je optužen za lažno predstavljanje njihove vrijednosti. ⬇️,https://balkans.aljazeera.net/videos/2022/9/22/tuzba-protiv-donalda-trumpa-navodi-o-laznim-vrijednostima-nekretnina,,,"Tužba protiv Donalda Trumpa, navodi o lažnim vrijednostima nekretnina",Bivši predsjednik Donald Trump uvijek je volio isticati koliko zgrada posjeduje… Ali sada je optužen za lažno predstavljanje njihove vrijednosti.,,,,-13.83
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188932,204791,2022-09-22 19:40:04 EDT,2022-09-22,19:40:04,Link,68,17,41,0,0,0,10,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5116970295074138,"Pričali smo, u početku dobro, pa poslije sve slabije, zato što je veoma i umoran i slab, ispričao je njegov sin",https://www.oslobodjenje.ba/vijesti/bih/ratni-zlocinac-ratko-mladic-vracen-u-pritvorsku-jedinicu-njegov-sin-kaze-da-je-i-dalje-veoma-slab-i-u-losoj-zdravstvenoj-situaciji-794836,,,Ratni zločinac Ratko Mladić vraćen u pritvorsku jedinicu: Njegov sin kaže da je i dalje veoma slab i u lošoj zdravstvenoj situaciji,"Pričali smo, u početku dobro, pa poslije sve slabije, zato što je veoma i umoran i slab, ispričao je njegov sin",,,,1.26
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229840,324933,2022-09-22 19:30:12 EDT,2022-09-22,19:30:12,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5508710522530376,"VIDEO: London ima ""nebeski"" bazen koji na visini od 35 metara povezuje dvije zgrade; biste li se usudili?",https://www.biscani.net/video-london-ima-nebeski-bazen-koji-na-visini-od-35-metara-povezuje-dvije-zgrade-biste-li-se-usudili16/,,,"VIDEO: London ima ""nebeski"" bazen koji na visini od 35 metara povezuje dvije zgrade; biste li se usudili?","Londonski kvart Nine Elms odnedavno je bogatiji za jednu atrakciju. Radi se o ""nebeskom bazenu"" koji na visini od 35 metara povezuje dvije zgrade...",,,,-82
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188932,204791,2022-09-22 19:22:04 EDT,2022-09-22,19:22:04,Link,38,8,18,3,0,1,1,0,7,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5116964768408024,Policija je uhapsila tri osobe iz Banjaluke i Teslića zbog krađa vjerskih relikvija i novca iz crkve,https://www.oslobodjenje.ba/vijesti/crna-hronika/lopovi-ne-biraju-sta-kradu-ikone-i-novac-iz-crkve-na-meti-kradljivaca-794742,,,Lopovi ne biraju šta kradu: Ikone i novac iz crkve na meti kradljivaca,Policija je uhapsila tri osobe iz Banjaluke i Teslića zbog krađa vjerskih relikvija i novca iz crkve,,,,-1.42
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229840,324933,2022-09-22 19:00:23 EDT,2022-09-22,19:00:23,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5508639849204110,"VIDEO: Porodica je poštaru napisala važne upute, otkrili su mu što se nalazi u njihovom sandučiću",https://www.24h.ba/video-porodica-je-postaru-napisala-vazne-upute-otkrili-su-mu-sto-se-nalazi-u-njsadfdifhofom-sandufcicu15/,,,"VIDEO: Porodica je poštaru napisala važne upute, otkrili su mu što se nalazi u njihovom sandučiću","Foto: Facebook Kad je ova obitelj primijetila da je ptica odabrala njihov poštanski sandučić kao zamjenu za gnijezdo, znali su da je najbolje da...",,,,-20.5
