Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188932,204791,2022-09-21 22:30:00 EDT,2022-09-21,22:30:00,Link,2,1,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5114204065350761,"Srbija će za uvoz električne energije tokom zime izdvojiti oko 3,5 milijardi eura, što je apsolutni rekord",https://www.oslobodjenje.ba/vijesti/region/za-vlast-je-stednja-struje-prioritet-sve-javne-sluzbe-dobile-su-dopis-sa-preporukama-o-stednji-794248,,,Za vlast je štednja struje prioritet: Sve javne službe dobile su dopis sa preporukama o štednji,"Srbija će za uvoz električne energije tokom zime izdvojiti oko 3,5 milijardi eura, što je apsolutni rekord",,,,-27
Patria,patria.bih,100047409765065,MEDIA_NEWS_COMPANY,BA,"Patria je novinska agencija koja svojim čitaocima nudi provjerene, tačne i brze informacije. Patri",2014-02-11 10:26:04,23503,25414,2022-09-21 22:28:18 EDT,2022-09-21,22:28:18,Link,1,0,0,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/100047409765065/posts/614027433520910,Neće valjati ako se po jutru dan poznaje,https://nap.ba/news/98214,,,LOŠA IGRA U OBA SMJERA Portorikanke deklasirale Zmajice u debiju na Mundobasketu,Zadnja dionica bila je formalnost.,,,,-19
Tuzlanski.ba,Tuzlanski.ba,289900577704157,MEDIA_NEWS_COMPANY,BA,"Preuzmite aplikacije za Vaše Android i IOS mobilne uređaje
",2011-10-12 22:18:05,188088,191263,2022-09-21 22:17:46 EDT,2022-09-21,22:17:46,Link,152,81,24,1,2,4,7,20,0,13,,-,0,0,0,N/A,https://www.facebook.com/289900577704157/posts/6264314180262737,🏀 Debitantski nastup na SP-u okončan je neočekivano ubjedljivim porazom od Portorika rezultatom 82:58 🇧🇦,https://tuzlanski.ba/sport/kosarka/tezak-i-neocekivan-poraz-kosarkasica-bih-na-otvaranju-svjetskog-prvenstva/,,,Težak i neočekivan poraz košarkašica BiH na otvaranju Svjetskog prvenstva,"Košarkašice BiH u okviru grupe A otvorile su Mundobasket u Australiji. Debitantski nastup na SP-u okončan je neočekivano ubjedljivim porazom od Portorika rezultatom 82:58. Izabranice Gorana Loje loše su otvorile susret, nekoliko promašaja u napadu i nedostatk čvrste odbrane rezultirali su brz...",,,,2.34
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188932,204791,2022-09-21 22:07:32 EDT,2022-09-21,22:07:32,Link,7,4,0,1,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5114657888638712,"Večeras nismo bili na nivou, a to su naše protivnice surovo kaznile",https://sport1.oslobodjenje.ba/s1/kosarka/reprezentacija/bila-je-to-jednosmjerna-cesta-bih-visoko-porazena-od-portorika-794610,,,(FOTO) BILA JE TO JEDNOSMJERNA CESTA: BiH visoko poražena od Portorika,Bosna i Hercegovina je poražena na otvaranju Svjetskog prvenstva u košarci koje se održava u Australiji rezultatom 82:58,,,,-7.71
Faktor.ba,faktor.ba,812587648806886,MEDIA_NEWS_COMPANY,BA,"Bosanskohercegovački informativni portal - Vijesti iz BiH, regije i svijeta - Aktuelno, brzo i provjereno.",2015-01-17 23:13:47,108046,132461,2022-09-21 22:04:57 EDT,2022-09-21,22:04:57,Link,74,30,23,0,1,0,1,4,0,15,,-,0,0,0,N/A,https://www.facebook.com/812587648806886/posts/5569083219823948,"Velika senzacija na otvaranju Mundobasketa u Australiji. Glavu gore djevojke, sutra je prilika za popravni",https://faktor.ba/vijest/debakl-zmajica-kosarkasice-bih-porazom-debitovale-na-svjetskom-prvenstvu/175915,https://www.faktor.ba/vijest/debakl-zmajica-kosarkasice-bih-porazene-u-debiju-na-svjetskom-prvenstvu/175915,,Debakl Zmajica: Košarkašice BiH poražene u debiju na Svjetskom prvenstvu,Ženska košarkaška reprezentacija Bosne i Hercegovine porazom je debitovala na Svjetskom prvenstvu u Australiji.,,,,1.06
Raport.ba,raport.ba,100063992619835,MEDIA_NEWS_COMPANY,BA,"Raport.ba je nezavisni, istraživački i analitički internet-mediji. Osnovali su ga početkom 2020.",2019-07-11 09:21:55,22640,24320,2022-09-21 22:04:16 EDT,2022-09-21,22:04:16,Link,4,4,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063992619835/posts/482878817188535,Šansa za popravni već sutra,https://raport.ba/svjetsko-prvenstvo-za-kosarkasice-tezak-poraz-zmajica-na-startu/,,,"Svjetsko prvenstvo za košarkašice: Težak poraz ""Zmajica"" na startu","Ženska košarkaška repreznetacija Bosne i Hercegovine svoj debitantski nastup na Svjetskom prvenstvu otvorila je visokim porazom od Portorika. Koliko je snažna konkurencije na svjetskoj smotri, igračice selektora Gorana Loje osjetile su protiv Portorika koji je, iako daleko od kruga favorita u n...",,,,-9.75
Al Jazeera Balkans,AJBalkans,163724720379445,TV_NETWORK,BA,"Al Jazeera Balkans - oficijelna stranica

",2011-09-22 16:32:34,545967,719210,2022-09-21 22:01:00 EDT,2022-09-21,22:01:00,Link,26,23,0,0,1,0,1,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/163724720379445/posts/5593043007447562,Prije 30 godina njemački profesor Hermann Simon želio je saznati koje kompanije generišu njemački privredni rast... ⬇️,https://balkans.aljazeera.net/news/economy/2022/9/21/rijec-strucnjaka-ko-su-skriveni-sampioni-u-rastucim-ekonomijama,,,Riječ stručnjaka: Ko su skriveni šampioni u rastućim ekonomijama,Najznačajniji doprinos potrage za ‘skrivenim šampionima’ mogao bi biti u savjetovanju regulatora u rastućim ekonomijama kako da poslovna okruženja transformišu iz ‘neprijateljskih’ u ‘podržavajuće’.,,,,-9.62
ALO Online BA,ALOONLINE.BA,100071652637645,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11394,11905,2022-09-21 22:00:06 EDT,2022-09-21,22:00:06,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/191927206532407,Džons je upucan u ulici u svom rodnom Detroitu u ponedjeljak,https://aloonline.ba/sport/rodjaci-ga-upucali-u-glavu-bokser-ubijen-poslije-porodicne-svadje/,,,ROĐACI GA UPUCALI U GLAVU Bokser ubijen poslije porodične svađe,"Profesionalni američki bokser, Ajzea Džons, preminuo je u 28. godini, nakon što je upucan u glavu poslije jedne porodične svađe. Džons je upucan u ulici u svom rodnom Detroitu u ponedjeljak, da bi policija ubrzo potvrdila i smrt mladog boksera, koji je ubijen nakon incidenta koji su prozurokov...",,,,-44
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188932,204791,2022-09-21 22:00:00 EDT,2022-09-21,22:00:00,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5114203052017529,Ministarstvo za rad osiguralo je sredstva za priključke na vodovodnu i kanalizacionu mrežu zgrade u Hrasnici,https://www.oslobodjenje.ba/vijesti/sarajevo/krov-nad-glavom-za-33-porodice-obezbijedeno-stambeno-zbrinjavanje-osoba-koje-nisu-u-mogucnosti-samostalno-rijesiti-to-pitanje-794204,,,Krov nad glavom za 33 porodice: Obezbijeđeno stambeno zbrinjavanje osoba koje nisu u mogućnosti samostalno riješiti to pitanje,Ministarstvo za rad osiguralo je sredstva za priključke na vodovodnu i kanalizacionu mrežu zgrade u Hrasnici,,,,-108
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188932,204791,2022-09-21 21:30:04 EDT,2022-09-21,21:30:04,Link,3,2,0,0,0,0,0,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5114201522017682,Prvo je bez ikakvog povoda prišao G. R. te ga uhvatio desnom rukom za vrat i zadao mu udarac glavom u čelo...,https://www.oslobodjenje.ba/vijesti/crna-hronika/zatrazen-pritvor-za-34-godisnjaka-s-pala-u-kafani-napao-jednu-osobu-a-potom-i-policajca-koji-je-dosao-na-intervenciju-794230,,,"Zatražen pritvor za 34-godišnjaka s Pala: U kafani napao jednu osobu, a potom i policajca koji je došao na intervenciju",Prvo je bez ikakvog povoda prišao G. R. te ga uhvatio desnom rukom za vrat i zadao mu udarac glavom u čelo...,,,,-18
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188931,204776,2022-09-21 21:11:41 EDT,2022-09-21,21:11:41,Link,2,1,0,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5114550615316106,"Ovo ne izgleda nimalo dobro, nadamo se preokretu u drugom dijelu",https://sport1.oslobodjenje.ba/s1/kosarka/reprezentacija/bosna-i-hercegovina-ima-zaostatak-nakon-prvog-dijela-susreta-794609,,,(FOTO) Bosna i Hercegovina ima zaostatak nakon prvog dijela susreta,"Nakon prvih dvadeset minuta susreta rezultat glasi 53:36 za Portoriko. Bosna i Hercegovina nije najbolje otvorila prvi period igre. Osjetio se umor na Jonquel Jones, koja je dugo putovala i tek juč...",,,,-27
ALO Online BA,ALOONLINE.BA,100071652637645,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11390,11900,2022-09-21 21:00:08 EDT,2022-09-21,21:00:08,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/191921186533009,Zadrugari ga već zadirkuju na kontro žena jer cirkuliše od jedne do druge,https://aloonline.ba/poznati/marko-se-ponovo-privukao-maji-tepao-joj-i-govorio-slatke-rijeci-ona-mu-odbrusila-ne-video/,,,"MARKO SE PONOVO PRIVUKAO MAJI Tepao joj i govorio slatke riječi, ona mu odbrusila: ""Ne"" (VIDEO)","Marko je istakao da je mislio da se šali, a Markoviću je prišao Adam Đogani. – Nisam djevojka, ali mi trebaš na 10 minuta – rekao je Adam. Marko i Adam su otišli do sobe za izolaciju. – Tu ti je Makica, moja ljubav. Ljubav moja nesuđena, a možda i bude suđena, nikad se ne ... Read mor...",,,,-44
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188931,204776,2022-09-21 21:00:01 EDT,2022-09-21,21:00:01,Link,45,12,23,0,0,0,7,1,2,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5114198668684634,"Moram priznati da reformskih zakona nemamo, a potrebni su nam – kazao je Novalić",https://www.oslobodjenje.ba/vijesti/bih/novalic-mjerama-vlade-fbih-pomoc-osigurana-za-skoro-milion-gradana-794564,,,Novalić: Mjerama Vlade FBiH pomoć osigurana za skoro milion građana,"Moram priznati da reformskih zakona nemamo, a potrebni su nam – kazao je Novalić",,,,-1.2
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188931,204776,2022-09-21 20:30:00 EDT,2022-09-21,20:30:00,Link,9,5,2,0,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5114207022017132,"Dr. Branko Lobnikar, državni sekretar Slovenije zadužen za pitanja migracija i borbu protiv trgovine ljudima, za naš list govori o saradnji u regionu",https://www.oslobodjenje.ba/dosjei/intervjui/branko-lobnikar-za-oslobodenje-slovenija-je-partner-bih-na-evropskom-putu-793893,,,Branko Lobnikar za Oslobođenje: Slovenija je partner BiH na evropskom putu,"Dr. Branko Lobnikar, državni sekretar Slovenije zadužen za pitanja migracija i borbu protiv trgovine ljudima, za naš list govori o saradnji u regionu",,,,-6
Al Jazeera Balkans,AJBalkans,163724720379445,TV_NETWORK,BA,"Al Jazeera Balkans - oficijelna stranica

",2011-09-22 16:32:34,545967,719210,2022-09-21 20:00:43 EDT,2022-09-21,20:00:43,Link,298,107,135,0,4,2,36,12,2,0,,-,0,0,0,N/A,https://www.facebook.com/163724720379445/posts/5593047570780439,Reakcije stanovnika Kijeva... ⬇️,https://balkans.aljazeera.net/videos/2022/9/21/reakcije-stanovnika-kijeva-na-djelomicnu-mobilizaciju-rusije,,,Reakcije stanovnika Kijeva na djelomičnu rusku mobilizaciju,Putinovo obraćanje javnosti uslijedio je nakon što su proruski separatisti najavili referendume o pridruživanju četiri okupirane ukrajinske regije Rusiji.,,,,1.19
ALO Online BA,ALOONLINE.BA,100071652637645,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11390,11900,2022-09-21 20:00:03 EDT,2022-09-21,20:00:03,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/191915716533556,Njoj je svega tridesetak godina,https://aloonline.ba/poznati/al-pacino-na-veceri-sa-53-godine-mladjom-zenom-nur-je-vec-bila-i-sa-dzegerom-i-klintom-istvudom/,,,AL PAĆINO NA VEČERI SA 53 GODINE MLAĐOM ŽENOM Nur je već bila i sa Džegerom i Klintom Istvudom,"Paćino i Nur (29) su prvi put viđeni zajedno u aprilu ove godine, a njihova romansa očigledno i dalje traje, iako se ni jedno ni drugo nisu oglašavali povodom iste. Oboje su bili u crnom od glave do pete, a atraktivna crnka se uvek oblači identično, pa ni sada nije napravila izuzetak – izabr...",,,,-44
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188931,204776,2022-09-21 20:00:01 EDT,2022-09-21,20:00:01,Link,10,2,2,0,0,0,5,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5114197478684753,- Nevjerojatna je njihova ljubaznost iako im je trening prekinuo neki stranac,https://www.oslobodjenje.ba/vijesti/region/vucic-usred-new-yorka-zaigrao-kosarke-ni-odijelo-mu-nije-zasmetalo-naucio-sam-nove-stvari-794574,,,"Vučić usred New Yorka zaigrao košarke, ni odijelo mu nije zasmetalo: ""Naučio sam nove stvari""",Nevjerojatna je njihova ljubaznost iako im je trening prekinuo neki stranac,,,,-5.4
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188931,204776,2022-09-21 19:53:48 EDT,2022-09-21,19:53:48,Link,21,10,3,1,1,0,2,0,0,4,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5114410318663469,"""Jeste li spremni?""",https://sport1.oslobodjenje.ba/s1/kosarka/reprezentacija/video-zmajice-poslale-poruku-iz-australije-jeste-li-spremni-za-historiju-794608,,,(VIDEO) Zmajice poslale poruku iz Australije: Jeste li spremni za historiju?,Svi smo večeras uz Zmajice,,,,-2.57
