Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188931,204776,2022-09-20 21:20:01 EDT,2022-09-20,21:20:01,Link,19,12,4,1,1,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5111514988953002,Na Generalnoj skupštini UN-a će se obratiti predstavnici 150 zemalja,https://www.oslobodjenje.ba/vijesti/bih/dzaferovic-prisustvovao-svecanom-otvaranju-generalne-skupstine-un-a-prethodno-se-sastao-sa-visokim-zvanicnicima-dvije-zemlje-794043,,,Džaferović prisustvovao svečanom otvaranju Generalne skupštine UN-a: Prethodno se sastao sa visokim zvaničnicima dvije zemlje,Na Generalnoj skupštini UN-a će se obratiti predstavnici 150 zemalja,,,,-2.68
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188931,204776,2022-09-20 21:00:05 EDT,2022-09-20,21:00:05,Link,2,0,0,1,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5111507765620391,A ipak smo zaglavljeni u kolosalnoj globalnoj disfunkciji - kazao je on,https://www.oslobodjenje.ba/vijesti/svijet/guterres-upozorio-da-ovako-vise-ne-moze-svijet-je-u-opasnosti-tri-su-oblasti-kojima-se-moramo-794060,,,"Guterres upozorio da ovako više ne može: Svijet je u opasnosti, tri su oblasti kojima se moramo...",A ipak smo zaglavljeni u kolosalnoj globalnoj disfunkciji - kazao je on,,,,-26
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188923,204765,2022-09-20 20:40:06 EDT,2022-09-20,20:40:06,Link,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5111506442287190,"U akciji Herba uhapšeno je 11 osoba, a osam ih je predato Okružnom javnom tužilaštvu u Doboju",https://www.oslobodjenje.ba/vijesti/crna-hronika/akcija-herba-uhapseno-11-osoba-pronadeno-vise-vrsta-droge-793951,,,"Akcija Herba: Uhapšeno 11 osoba, pronađeno više vrsta droge","U akciji Herba uhapšeno je 11 osoba, a osam ih je predato Okružnom javnom tužilaštvu u Doboju",,,,-52
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229792,324736,2022-09-20 20:30:11 EDT,2022-09-20,20:30:11,Link,5,4,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5503126056422156,Tip snimljen u Dalmaciji postao je hit na društvenim mrežama zbog urnebesnog modnog detalja,https://www.biscani.net/tip-snimljen-u-dalmaciji-postao-je-hit-na-drustvenim-mrezama-zbog-urnebesnog-modnog-detalja12/,,,Tip snimljen u Dalmaciji postao je hit na društvenim mrežama zbog urnebesnog modnog detalja,Foto: Facebook Ovakvo što moguće je doživjeti i snimiti samo u Dalmaciji. Iznenadit ćete se kad vidite za što je ovaj tip odlučio iskoristiti...,,,,-5.6
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188923,204765,2022-09-20 20:20:00 EDT,2022-09-20,20:20:00,Link,2,1,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5111503668954134,"Predsjednik tog udruženja Pero Nikić istakao je da je peradarstvo, iako jedna od najuređenijih i nekada najunosnijih grana poljoprivrede, zanemarena i dovedena na rub propasti",https://www.oslobodjenje.ba/vijesti/bih/peradari-ocajni-mi-vise-nemamo-gdje-unatoc-svemu-ova-proizvodnja-nije-shvacena-ozbiljno-794085,,,"Peradari očajni: Mi više nemamo gdje, unatoč svemu ova proizvodnja nije shvaćena ozbiljno","Predsjednik tog udruženja Pero Nikić istakao je da je peradarstvo, iako jedna od najuređenijih i nekada najunosnijih grana poljoprivrede, zanemarena i dovedena na rub propasti",,,,-26
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229792,324736,2022-09-20 20:00:35 EDT,2022-09-20,20:00:35,Link,4,3,0,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5503073276427434,"Ljudi su prozvali ove influencere za lažne fotke i photoshop, smije im se cijeli svijet",https://www.24h.ba/ljudi-su-prozvali-ove-influencere-za-lazne-fotke-i-photoshop-smije-im-se-cijeli-svijet14/,,,"Ljudi su prozvali ove influencere za lažne fotke i photoshop, smije im se cijeli svijet","Foto: BorePanda Svi mi znamo da nije sve ono što vidimo na društvenim mrežama stvarno. Ljudi objavljuju samo pozitivne strane svoga života. Ali,...",,,,-7
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188923,204765,2022-09-20 20:00:05 EDT,2022-09-20,20:00:05,Link,53,29,13,1,0,0,9,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5111499245621243,Separatisti u Donjecku i Luhansku traže da se brzo održe referendumi o priključenju Rusiji u svjetlu ukrajinske protuofanzive,https://www.oslobodjenje.ba/vijesti/svijet/eu-odobrila-ukrajini-zajam-od-pet-milijardi-eura-793966,,,EU odobrila Ukrajini zajam od pet milijardi eura,Separatisti u Donjecku i Luhansku traže da se brzo održe referendumi o priključenju Rusiji u svjetlu ukrajinske protuofanzive,,,,1.02
Al Jazeera Balkans,AJBalkans,163724720379445,TV_NETWORK,BA,"Al Jazeera Balkans - oficijelna stranica

",2011-09-22 16:32:34,545992,719207,2022-09-20 20:00:00 EDT,2022-09-20,20:00:00,Link,58,51,5,1,0,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/163724720379445/posts/5590452957706567,"Najzad smo došli pred Međunarodni sud. Ovo je historijski dan za porodicu, historijski dan za palestinske novinare...⤵️",https://balkans.aljazeera.net/videos/2022/9/20/porodica-ubijene-novinarke-ulozila-zalbu-medjunarodnom-krivicnom-sudu,,,Porodica ubijene Shireen Abu Akleh uložila žalbu Međunarodnom krivičnom sudu,"Najzad smo došli pred Međunarodni sud. Ovo je historijski dan za porodicu, historijski dan za palestinske novinare, kaže Jim Boumelha iz Međunarodne federacije novinara.",,,,-2.72
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188923,204765,2022-09-20 19:40:04 EDT,2022-09-20,19:40:04,Link,9,2,5,0,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5111497308954770,"Stoltenberg se oglasio na društvenim mrežama povodom referenduma koje su najavili separatisti u Donjecku, Lugansku i Hersonu, na istoku Ukrajine",https://www.oslobodjenje.ba/vijesti/svijet/stoltenberg-referendumi-separatista-u-ukrajini-nemaju-legitimitet-794094,,,Stoltenberg: Referendumi separatista u Ukrajini nemaju legitimitet,"Stoltenberg se oglasio na društvenim mrežama povodom referenduma koje su najavili separatisti u Donjecku, Lugansku i Hersonu, na istoku Ukrajine",,,,-5.78
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229792,324736,2022-09-20 19:30:11 EDT,2022-09-20,19:30:11,Link,5,5,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5503022769765818,"15 ljudi koji su doživjeli prizore koje još dugo, dugo neće moći izbaciti iz glave",https://www.biscani.net/15-ljudi-koji-su-dozivjeli-prizore-koje-jos-dugo-dugo-nece-moci-izbaciti-iz-glave16/,,,"15 ljudi koji su doživjeli prizore koje još dugo, dugo neće moći izbaciti iz glave",Ovo nije galerija za vas ako ste imalo plašljivi. Nemojte reći da vas nismo upozorili! Ovako izgleda spuštanje s Machu Picchua Radio je ispred kuće...,,,,-5.6
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188923,204765,2022-09-20 19:20:00 EDT,2022-09-20,19:20:00,Link,21,1,11,0,1,0,7,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5111495875621580,"Član Predsjedništva BiH Milorad Dodik razgovarao je danas u Moskvi sa predsjednikom Ruske Federacije Vladimirom Putinom, koji mu je poželio sreću na izborima",https://www.oslobodjenje.ba/vijesti/bih/dodikovo-grijanje-na-ruskom-minusu-sastanak-sa-putinom-za-jacanje-veza-rs-i-rusije-793895,,,Dodikovo grijanje na ruskom minusu: Sastanak sa Putinom za jačanje veza RS i Rusije,"Član Predsjedništva BiH Milorad Dodik razgovarao je danas u Moskvi sa predsjednikom Ruske Federacije Vladimirom Putinom, koji mu je poželio sreću na izborima",,,,-2.48
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229792,324736,2022-09-20 19:00:24 EDT,2022-09-20,19:00:24,Link,11,8,2,0,0,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5502974693103959,"VIDEO: Mladić komentarisao izgled svoje djevojke ni ne sluteći da stoji iza njega, njena reakcija bila brza",https://www.biscani.net/video-mladic-komentarisao-izgled-svoje-djevojke-ni-ne-sluteci-da-stoji-iza-njega-njena-reakcija-bila-brza16/,,,"VIDEO: Mladić komentarisao izgled svoje djevojke ni ne sluteći da stoji iza njega, njena reakcija bila brza","Nedavno je TikTok korisnik @rafreacts3 podijelio viralni video dečka koji od jedan do deset ocjenjuje djevojke, uključujući i vlastitu, ne znajući...",,,,-2.55
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188923,204765,2022-09-20 19:00:00 EDT,2022-09-20,19:00:00,Link,70,9,41,0,0,1,14,0,5,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5111493652288469,On je dodao da će se Priština iznenaditi brojem zemalja koje misle drugačije i jasnom većinom koju Srbija ima u UN,https://www.oslobodjenje.ba/vijesti/region/vucic-lobirao-i-onda-potvrdio-jos-jedna-zemlja-povukla-priznanje-kosova-794091,,,Vučić lobirao i onda potvrdio: Još jedna zemlja povukla priznanje Kosova,On je dodao da će se Priština iznenaditi brojem zemalja koje misle drugačije i jasnom većinom koju Srbija ima u UN,,,,1.35
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188923,204765,2022-09-20 18:40:03 EDT,2022-09-20,18:40:03,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5111500428954458,"Uz subvencije potrošačima, Atena je ograničila cijene struje, tražeći od proizvođača da odražavaju stvarne troškove proizvodnje, uštedjevši time potrošačima više od dvije milijarde eura",https://www.oslobodjenje.ba/vijesti/svijet/kako-podstaci-stednju-na-grcki-nacin-ko-ustedi-vise-struje-bit-ce-nagraden-subvencijama-za-racune-794078,,,"Kako podstaći štednju na Grčki način: Ko uštedi više struje, bit će nagrađen subvencijama za račune","Uz subvencije potrošačima, Atena je ograničila cijene struje, tražeći od proizvođača da odražavaju stvarne troškove proizvodnje, uštedjevši time potrošačima više od dvije milijarde eura",,,,-52
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229792,324736,2022-09-20 18:30:12 EDT,2022-09-20,18:30:12,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5502926333108795,21 osoba koja bi pobijedila da postoji natjecanje u najgorem danu ikad,https://www.biscani.net/21-osoba-koja-bi-pobijedila-da-postoji-natjecanje-u-najgorem-danu-ikad16/,,,21 osoba koja bi pobijedila da postoji natjecanje u najgorem danu ikad,Foto: Reddit 1. Imate loš dan? Usudimo se reći da nije grozan koliko je to slučaj kod ovih ljudi. 2. Ova osoba bila je jedina u svojoj tvrtki od 30...,,,,-30
