Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,189084,205066,2022-09-29 21:00:33 EDT,2022-09-29,21:00:33,Link,29,11,12,1,0,0,3,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5136939529743881,"Papa je izjavio da se sureo sa vojnim oficirom koji je odgovoran za razmjenu zarobljenika između Rusije i Ukrajine, koji ga je pitao može li se nešto učiniti po tom pitanju te mu je dao listu sa imenima 300 zarobljenika...",https://www.oslobodjenje.ba/vijesti/svijet/papa-franjo-greska-je-nazivati-sukob-u-ukrajini-rusko-ukrajinskim-ratom-to-je-svjetski-rat-796541,,,"Papa Franjo: Greška je nazivati ​​sukob u Ukrajini rusko-ukrajinskim ratom, to je svjetski rat!","Papa je izjavio da se sureo sa vojnim oficirom koji je odgovoran za razmjenu zarobljenika između Rusije i Ukrajine, koji ga je pitao može li se nešto učiniti po tom pitanju te mu je dao listu sa imenima 300 zarobljenika...",,,,-2.28
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11399,11911,2022-09-29 21:00:02 EDT,2022-09-29,21:00:02,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/193174326407695,Ivana je na svom Instagram nalogu objavila zanimljive kadrove sa luksuznog plovila,https://aloonline.ba/poznati/pokazala-savrseno-tijelo-dok-je-ispijala-sampanjac-omiljena-voditeljka-rts-a-objavila-video-sa-luksuzne-jahte/,,,POKAZALA SAVRŠENO TIJELO DOK JE ISPIJALA ŠAMPANJAC Omiljena voditeljka RTS-a objavila video sa luksuzne jahte,"Voditeljka Jutarnjeg programa na RTS-u, Ivana Milenković, objavila je fotografiju i pokazala kako se provodila na luksuznoj jahti krajem ovog ljeta. Ivana je na svom Instagram nalogu objavila zanimljive kadrove sa luksuznog plovila i tako se „oprostila“ od ljeta. Nakon što je i sama uživala u...",,,,-42
Fokus.ba,fokusba,747053091978616,MEDIA_NEWS_COMPANY,BA,Fokus.ba - Jednostavno drugačiji!,2013-10-19 22:53:31,425046,440614,2022-09-29 20:30:03 EDT,2022-09-29,20:30:03,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/747053091978616/posts/6401903426493526,,https://www.fokus.ba/tehnomanija/mobiteli/azurirajte-whatsapp-sto-prije-zastitit-cete-se-od-vrlo-opasne-ranjivosti/2407104/,,,"Ažurirajte WhatsApp što prije, zaštitit ćete se od vrlo opasne ranjivosti","Opasnost ovog propusta, kategorisanog kao CVE-2022-36934, računa se na WhatsAppovoj skali sa 9,8 od 10",,,,-218
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11399,11911,2022-09-29 20:00:04 EDT,2022-09-29,20:00:04,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/193169146408213,Naučnici tvrde da alkohol može da zaštiti srce,https://aloonline.ba/zena/zdravlje/pokazala-istrazivanja-nekoliko-casica-alkohola-dnevno-smanjuje-rizik-od-opake-bolesti/,,,POKAZALA ISTRAŽIVANJA Nekoliko čašica alkohola dnevno smanjuje rizik od opake bolesti,"Dvije čaše alkolnih pića dnevno pomažu da se smanji rizik od demencije za više od trećine, otkriva studija. Stručnjaci su nakon analize navika pijenja gotovo 25.000 osoba starijih od 60 godina otkrili da su ljudi koji ne piju izloženi najvećem riziku od razvoja bolesti iscrpljivanja mozga. ...",,,,-21
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,189057,205026,2022-09-29 20:00:02 EDT,2022-09-29,20:00:02,Link,122,64,31,1,2,0,7,3,1,13,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5136827169755117,"(VIDEO) Za mnoge žene u Iranu rezanje duge kose, znak ljepote koji se u Islamskoj Republici mora skrivati, predstavlja oblik protesta",https://www.oslobodjenje.ba/vijesti/svijet/i-video-zene-u-iranu-na-trgovima-javno-sisaju-svoju-kosu-u-znak-protesta-protiv-rezima-bijes-jaci-od-sile-tlacitelja-796655,,,"(FOTO i VIDEO) Žene u Iranu na trgovima javno šišaju svoju kosu u znak protesta protiv režima - ""Bijes jači od sile tlačitelja""","Za mnoge žene u Iranu rezanje duge kose, znak ljepote koji se u Islamskoj Republici mora skrivati, predstavlja oblik protesta - ""Želimo im pokazati da nas nije briga za njihove standarde, njihovu definiciju ljepote ili kako oni misle da bismo trebale izgledati. Pokazujemo koliko smo ljute...""",,,,1.85
Patria,patria.bih,100047409765065,MEDIA_NEWS_COMPANY,BA,"Patria je novinska agencija koja svojim čitaocima nudi provjerene, tačne i brze informacije. Patri",2014-02-11 10:26:04,23504,25412,2022-09-29 19:30:35 EDT,2022-09-29,19:30:35,Link,8,7,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100047409765065/posts/619807042942949,"Građani BiH u dijaspori znaju šta znači građanska država, zato žele da i njihova domovina bude kao zemlje u kojima sada žive.",https://nap.ba/news/98443,,,"PORUKA IZ AMERIKE Nek se zna, glasao sam za Komšića!",Građani u dijaspori uveliko glasaju.,,,,-2.5
Fokus.ba,fokusba,747053091978616,MEDIA_NEWS_COMPANY,BA,Fokus.ba - Jednostavno drugačiji!,2013-10-19 22:53:31,425046,440614,2022-09-29 19:30:00 EDT,2022-09-29,19:30:00,Link,25,6,17,0,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/747053091978616/posts/6401886576495211,,https://www.fokus.ba/vijesti/globus/tadic-katastrofalni-propusti-vucica-u-ujedinjenim-narodima/2407062/,,,Tadić: Katastrofalni propusti Vučića u Ujedinjenim narodima,"Boris Tadić smatra da ""Vučić i njegov režim sve vrijeme podržavaju albansko tumačenje napadajući bivšu vlast za to pitanje""",,,,-4.36
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11399,11911,2022-09-29 19:00:13 EDT,2022-09-29,19:00:13,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/193163756408752,Samo zato što imate novac ne znači da ga morate potrošiti na stvari koje se mogu kupiti jeftinije,https://aloonline.ba/zena/savjeti/savjeti-zlata-vrijedni-ustedite-novac-vodeci-se-pravilom-50-20-30/,,,SAVJETI ZLATA VRIJEDNI Uštedite novac vodeći se pravilom 50/20/30,"Dok sanjamo da smo milioneri, zapravo gledamo kako opstati s onim što imamo. A to je sve više prava umjetnost. U svemu, makar malo mogu pomoći savjeti superbogatih ljudi koji očigledno znaju kako upravljati novcem. A da ne štede i da samo rasipaju, u nekom trenutku bi se i njihovo bogatstvo ist...",,,,-42
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,189057,205026,2022-09-29 19:00:06 EDT,2022-09-29,19:00:06,Link,5,2,1,1,0,1,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5136726913098476,(VIDEO) Klip je izazvao gomilu negativnih komentara,https://www.oslobodjenje.ba/vijesti/svijet/video-dok-uragan-razara-floridu-a-stanovnici-bjeze-na-sigurno-grupa-mladica-zaplivala-u-podivljalom-okeanu-796691,,,"(VIDEO) Dok uragan razara Floridu, a stanovnici bježe na sigurno, grupa mladića zaplivala u podivljalom okeanu","Klip je izazvao gomilu negativnih komentara, jer kako smatraju korisnici društvenih mreža promoviše nesigurno ponašanje, budući da su prema procjenama, u trenutku njegovog nastajanja talasi dostizali visinu od dva metra",,,,-13.2
Poskok Online,Poskok.info,100063857810649,NEWS_SITE,HR,Poskok Online je facebook inačica portala Poskok.Info: https://poskok.info,2009-10-22 14:00:45,34508,49273,2022-09-29 18:40:06 EDT,2022-09-29,18:40:06,Link,17,14,3,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063857810649/posts/495285089276747,"Hrvatski predsjednik Zoran Milanović u četvrtak je rekao da je Hrvatska pala na ispitu pomoći i skrbi za Hrvate u BiH te da je visoki predstavnik međunarodne zajednice odustao od najavljenih izmjena zakona i ustava zato jer se prepao ""svjetine"", a ne zbog njegovih navodnih uvreda Podsjetio je da",https://poskok.info/deset-godina-ne-radis-nista-i-onda-milanovic-hrvatska-je-u-vaznom-testu-pomoci-hrvatima-u-bih-kao-drzava-pala-to-je-ruglo/?no_cache=1664491206,,,"""DESET GODINA NE RADIŠ NIŠTA I ONDA..."" Milanović: Hrvatska je u važnom testu pomoći Hrvatima u BiH kao država pala, to je ruglo",Hrvatski predsjednik Zoran Milanović u četvrtak je rekao da je Hrvatska pala na ispitu pomoći i skrbi za Hrvate u BiH te da je visoki predstavnik međunarodn,,,,-2.29
Srpskainfo.com,srpskainfocom,1333370740079744,MEDIA_NEWS_COMPANY,BA,srpskainfo.com - najnovije vijesti na Fejsbuku.,2017-05-17 07:51:21,49473,52767,2022-09-29 18:30:06 EDT,2022-09-29,18:30:06,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1333370740079744/posts/5518059644944145,"""Nije lijepo, ne želim da dajem primjer tim ženama.""",https://srpskainfo.com/tanja-savic-o-zenama-koje-trpe-nasilje-i-ja-sam-bila-zrtva-nema-sta-da-lazem-video/,,,"Tanja Savić o ženama koje trpe nasilje ""I ja sam bila žrtva, nema šta da lažem"" (VIDEO) - Srpskainfo",Pjevačica Tanja Savić nakon uspješne letnje turneje počela je s nastupima i u Beogradu. Ona je rekla da joj je polazak sinova u školu bio naporan i prisjetila,,,,-202
Fokus.ba,fokusba,747053091978616,MEDIA_NEWS_COMPANY,BA,Fokus.ba - Jednostavno drugačiji!,2013-10-19 22:53:31,425046,440614,2022-09-29 18:30:05 EDT,2022-09-29,18:30:05,Link,24,21,2,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/747053091978616/posts/6401881356495733,,https://www.fokus.ba/vijesti/bih/grad-split-donirao-mostaru-22-moderna-niskopodna-i-klimatizirana-autobusa/2407332/,,,"Grad Split donirao Mostaru 22 moderna, niskopodna i klimatizirana autobusa","""Iznalazili smo rješenja i došli do brojke od 22 autobusa, ali to ne znači da taj broj u budućnosti neće biti i veći ako bude potrebe, i kada budu nove nabavke putem europskih fondova"", rekao je predsjednik Uprave poduzeća ""Promet"" d.o.o. Split Miroslav Delić",,,,-4.54
Raport.ba,raport.ba,100063992619835,MEDIA_NEWS_COMPANY,BA,"Raport.ba je nezavisni, istraživački i analitički internet-mediji. Osnovali su ga početkom 2020.",2019-07-11 09:21:55,22962,24626,2022-09-29 18:11:04 EDT,2022-09-29,18:11:04,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063992619835/posts/489054533237630,Revolt zbog smrti djevojke,https://raport.ba/haos-u-norveskoj-demonstranti-pokusali-provaliti-u-ambasadu-irana/,,,Haos u Norveškoj: Demonstranti pokušali provaliti u ambasadu Irana,"Dio demonstranata koji su s okupili u Oslu, u Norveškoj, zbog smrti mlade Iranke Mahse Amini, pokušao je ući u ambasadu Irana. Zvaničnici su saopćili kako se veliki broj ljudi okupio ispred ambasade Irana u Oslu kako bi protestovali zbog smrti 22-godišnje Amini. Došlo je do sukoba policije i ...",,,,-19
Dnevni avaz,dnevniavaz,191666960908858,MEDIA_NEWS_COMPANY,BA,"https://avaz.ba - Najtiražniji i najutjecajniji printani i internet medij u Bosni i Hercegovini. Najnovije vijesti iz BiH, regiona i svijeta. Avaz ide prvi.",2011-10-25 10:12:47,700830,724504,2022-09-29 18:07:36 EDT,2022-09-29,18:07:36,Link,4,4,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/191666960908858/posts/5579698435438990,EHF LIGA PRVAKA / Terzićeva Visla nakon tri odigrana kola u najelitnijem evropskom klupskom takmičenju ima dvije pobjede i jedan poraz,https://sport.avaz.ba/ostali-sportovi/775829/terzic-s-vislom-slavio-protiv-gog-a-muhovic-i-celjani-nisu-mogli-do-nove-senzacije,,,"Terzić s Vislom slavio protiv GOG-a, Muhović i Celjani nisu mogli do nove senzacije","Četiri utakmice 3. kola EHF Lige prvaka odigrane su večeras, a na terenu su bila dva bh. rukometaša",,,,-36.75
BN Portal,,229937160532143,NEWS_SITE,BA,BN,2014-04-01 09:50:02,126424,233750,2022-09-29 18:01:00 EDT,2022-09-29,18:01:00,Link,2,0,0,0,0,0,0,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/229937160532143/posts/2082489355276905,"Investiciono – razvojna banka (IRB) Republike Srpske odobrila je, bez finansijskog posrednika, milionske kredite za izmirenje obaveza preduzeća iz sistema „Elektroprivrede RS“ prema preduzećima „Prointer“ i „Integral inženjering“, saznaje portal CAPITAL.",https://www.rtvbn.com/4001002/otkupljena-milionska-potrazivanja-integrala-i-prointera-od-elektroprivrede,,,Otkupljena milionska potraživanja „Integrala“ i „Prointera“ od „Elektroprivrede“ | BN,"Investiciono-razvojna banka (IRB) Republike Srpske odobrila je, bez finansijskog posrednika, milionske kredite za izmirenje obaveza preduzeća iz sistema „Elektroprivrede Republike Srpske“ prema preduzećima „Prointer“ i „Integral inženjering“, saznaje portal CAPITAL.",,,,-69.5
Srpskainfo.com,srpskainfocom,1333370740079744,MEDIA_NEWS_COMPANY,BA,srpskainfo.com - najnovije vijesti na Fejsbuku.,2017-05-17 07:51:21,49473,52767,2022-09-29 17:59:47 EDT,2022-09-29,17:59:47,Link,9,2,6,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1333370740079744/posts/5518082658275177,"Dok se njih dvoje provode, malu Miu čuva baka Anabela.",https://srpskainfo.com/dekolte-nikad-dublji-luna-i-marko-pokazala-kako-se-provode-u-las-vegasu-video/,https://srpskainfo.com/dekolte-nikad-dublji-luna-pokazala-kako-se-provodi-u-las-vegasu-video/,,"DEKOLTE NIKAD DUBLJI Luna i Marko, pokazala kako se provode u Las Vegasu (VIDEO) - Srpskainfo","Bivši rijaliti učesnici, Marko Miljković i Luna Đogani trenutno borave u Americi, a influenserka se snimala u Las Vegasu u uskoj crnoj haljini.",,,,-11.22
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11399,11911,2022-09-29 17:59:41 EDT,2022-09-29,17:59:41,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/193158343075960,Bolči će ostati upamćen kao fudbaler koji je prvi završio na Paninijevoj sličici i to 27. avgusta 1961. godine,https://aloonline.ba/sport/preminuo-cuveni-fudbaler-svima-je-poznat-po-paninijevim-slicicama/,,,PREMINUO ČUVENI FUDBALER Svima je poznat po Paninijevim sličicama,"Nekadašnji reprezentativac Italije i fudbaler Intera Bruno Bolči preminuo je u 82. godini. Bolči će ostati upamćen kao fudbaler koji je prvi završio na Paninijevoj sličici i to 27. avgusta 1961. godine. Igrao je na poziciji veznog igrača, a tokom karijere nosio je dresove Intera, Verone, Ata...",,,,-42
Dnevnik.ba,wwwdnevnikba,100046540015950,MEDIA_NEWS_COMPANY,BA,Portal Dnevnik.ba je među najstarijim aktivnim news portalima na hrvatskom jeziku u BiH,2010-01-04 18:45:00,66536,66910,2022-09-29 17:59:01 EDT,2022-09-29,17:59:01,Link,84,14,40,0,0,2,24,0,4,0,,-,0,0,0,N/A,https://www.facebook.com/100046540015950/posts/605455361015792,,https://www.dnevnik.ba/sport/najvisi-i-najtezi-boksacki-prvak-svijeta-ide-u-rat-u-ukrajinu-2643585,,,Najviši i najteži boksački prvak svijeta ide u rat u Ukrajinu,"Nikolaj Valujev, umirovljeni ruski boksač i nekoć prvak svijeta teške kategorije po verziji WBA, dobio je poziv za prijavu u vojsku u sklopu djelomične mobilizacije koju je proglasio ruski predsjednik Vladimir Putin. Odazvat će se na njega sljedeći tjedan.",,,,1.95
