Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188958,204879,2022-09-25 21:31:02 EDT,2022-09-25,21:31:02,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5125872737517227,😳😳,https://www.oslobodjenje.ba/magazin/zanimljivosti/ako-uspijete-procitati-iz-prve-svaka-cast-ovo-jezero-ima-najduzi-naziv-na-svijetu-795538,,,"Ako uspijete pročitati iz prve, svaka čast: Ovo jezero ima najduži naziv na svijetu",Ime jezera potiče iz aglonkvinskog jezika naroda Nipmuk,,,,-48
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229979,325447,2022-09-25 21:00:15 EDT,2022-09-25,21:00:15,Link,3,3,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5517603801641048,Klinac je potpuno iskreno opisao svog tatu i nasmijao sviju na društvenim mrežama,https://www.biscani.net/klinac-je-potpuno-iskreno-opisao-svog-tatu-i-nasmijao-sviju-na-drustvenim-mrezama15/,,,Klinac je potpuno iskreno opisao svog tatu i nasmijao sviju na društvenim mrežama,"Foto: Facebook Ovaj učenik dobio je zadatak u nekoliko rečenica opisati svojeg tatu. Njegov dječji mozak dao si je malo kreativne slobode, pa je...",,,,-7.33
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188958,204879,2022-09-25 21:00:04 EDT,2022-09-25,21:00:04,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5125822647522236,Kako fizičko kažnjavanje djeluje na djecu?,https://www.oslobodjenje.ba/magazin/zivot/pedijatri-upozorili-na-fizicko-kaznjavanje-djece-djeca-poslije-povuku-ozbiljne-posljedice-795532,,,Pedijatri upozorili na fizičko kažnjavanje djece: Djeca poslije povuku ozbiljne posljedice,Kako fizičko kažnjavanje djeluje na djecu?,,,,-96
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188958,204879,2022-09-25 20:30:05 EDT,2022-09-25,20:30:05,Link,4,0,4,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5125773434193824,"Entitetima se, ipak, ne žuri",https://okanal.oslobodjenje.ba/okanal/vijesti/pomoc-bh-ekonomiji-sve-izvjesnija-nova-transa-mmf-a-ceka-novu-vlast-795522,,,Pomoć bh. ekonomiji sve izvjesnija: Nova tranša MMF-a čeka novu vlast,"Entitetima se, ipak, ne žuri",,,,-12.5
Poskok Online,Poskok.info,100063857810649,NEWS_SITE,HR,Poskok Online je facebook inačica portala Poskok.Info: https://poskok.info,2009-10-22 14:00:45,34491,49265,2022-09-25 20:07:15 EDT,2022-09-25,20:07:15,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063857810649/posts/491890482949541,"S prosvjeda podrške u Stockholmu / Foto Reuters U devet dana prosvjeda nakon smrti mlade žene koju je uhitila moralna policija poginula je 41 osoba Europska unija je u nedjelju ocijenila da je “raširena i nerazmjerna” primjena sile nad prosvjednicima u Iranu “neopravdana i neprihvatljiva”, nakon",https://poskok.info/mahsa-amini-eu-se-oglasila-o-iranskim-vlastima-koje-ubijaju-prosvjednike/?no_cache=1664150834,,,MAHSA AMINI EU se oglasila o iranskim vlastima koje ubijaju prosvjednike,S prosvjeda podrške u Stockholmu / Foto Reuters U devet dana prosvjeda nakon smrti mlade žene koju je uhitila moralna policija poginula je 41 osoba Europs,,,,-56
Poskok Online,Poskok.info,100063857810649,NEWS_SITE,HR,Poskok Online je facebook inačica portala Poskok.Info: https://poskok.info,2009-10-22 14:00:45,34491,49265,2022-09-25 20:03:33 EDT,2022-09-25,20:03:33,Link,3,1,0,0,2,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063857810649/posts/491888996283023,"Prema anketi Consorzio Opinio Italia za Rai, desna koalicija osvojila je između 41-45% glasova, a lijevi savez 25-29% Talijani su danas odlučivali o tome hoće li izabrati svoju najdesniju vladu od Drugog svjetskog rata, na izborima koji se pomno prate diljem Europe.",https://poskok.info/izbori-u-italiji-prve-izlazne-ankete-pokazuju-jasnu-pobjedu-meloni-i-njene-desne-koalicije/?no_cache=1664150613,,,Izbori u Italiji: Prve izlazne ankete pokazuju jasnu pobjedu Meloni i njene desne koalicije,"Prema anketi Consorzio Opinio Italia za Rai, desna koalicija osvojila je između 41-45% glasova, a lijevi savez 25-29% Talijani su danas odlučivali o tome h",,,,-9.33
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229948,325336,2022-09-25 20:00:34 EDT,2022-09-25,20:00:34,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5517504641650964,,https://www.24h.ba/vic-prasina/,,,VIC: Prašina,"Upita Perica majku: - Mama, je li istina kad neko od ljudi umre da se pretvori u prašinu? MAMA: - Da, sine. PERICA: - Pa draga mama, čini mi se da...",,,,-20
Al Jazeera Balkans,AJBalkans,163724720379445,TV_NETWORK,BA,"Al Jazeera Balkans - oficijelna stranica

",2011-09-22 16:32:34,545951,719460,2022-09-25 20:00:17 EDT,2022-09-25,20:00:17,Link,47,44,1,1,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/163724720379445/posts/5605983239486872,Eliud Kipchoge je popravio rekord kojeg je postavio 16. septembra 2018. godine za pola minute.,https://balkans.aljazeera.net/news/sports/2022/9/25/kenijac-kipchoge-slavio-na-berlinskom-maratonu-sa-svjetskim-rekordom,,,Kenijac Kipchoge slavio na Berlinskom maratonu sa svjetskim rekordom,Eliud Kipchoge je popravio rekord kojeg je postavio 16. septembra 2018. godine za pola minute.,,,,-2.87
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188958,204879,2022-09-25 20:00:05 EDT,2022-09-25,20:00:05,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5125726070865227,"""Mikado, Seka i Braco, Samo ti, Volim te... podsjećaju priređivači na čuvene čokolade s kojima smo odrastali, zaljubljivali se, pa ih i danas s nježnošću tretiramo... a onda dalje: David, vinjak Trenk, Brandy...",https://www.oslobodjenje.ba/magazin/kultura/izlozbe/100-godina-zveceva-sentis-prica-koja-snazno-budi-sjecanja-794553,,,100 godina Zvečeva - Sentiš priča koja snažno budi sjećanja,Tehnički muzej “Nikola Tesla” u Zagrebu predstavlja zanimljivu izložbu posvećenu značajnom jubileju slavne tvornice iz Požege,,,,-50
ALO Online BA,ALOONLINE.BA,100071652637645,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11397,11908,2022-09-25 20:00:03 EDT,2022-09-25,20:00:03,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/192549976470130,"Ražnatovićeva otkrila sve detalje, pa progovorila o ljubavnom životu",https://aloonline.ba/poznati/anastasija-spremna-da-promijeni-profesiju-cecina-kcerka-ima-zanimljive-planove-otkrila-o-cemu-se-radi/,,,ANASTASIJA SPREMNA DA PROMIJENI PROFESIJU? Cecina kćerka ima zanimljive planove - otkrila o čemu se radi,"Pjevačica Anastasija Ražnatović pojavila se večeras na jednom događaju, a sve prisutne je zasjenila stajlingom, ali i novom frizurom. Naime, pjevačica je eksperimentisala sa kosom, te je uradila nešto svijetlije pramenove, koje, kako kaže, neće dugo zadržati. – Osvežila sam se malo, dok...",,,,-20
Poskok Online,Poskok.info,100063857810649,NEWS_SITE,HR,Poskok Online je facebook inačica portala Poskok.Info: https://poskok.info,2009-10-22 14:00:45,34491,49265,2022-09-25 19:58:34 EDT,2022-09-25,19:58:34,Link,2,2,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063857810649/posts/491887049616551,"Liječnica je bila među više od 200 oslobođenih ukrajinskih ratnih zarobljenika Ukrajinska vojna liječnica Mariana Mamonova, koja je prije nekoliko dana oslobođena iz ruskog zarobljeništva, rodila je kćer, objavili su u nedjelju ukrajinski mediji.",https://poskok.info/hrabra-mariana-ukrajina-slavi-lijecnicu-iz-azovstala-prije-cetiri-dana-je-pustena-iz-zatocenistva-a-danas-je-rodila/?no_cache=1664150314,,,"HRABRA MARIANA Ukrajina slavi liječnicu iz Azovstala: Prije četiri dana je puštena iz zatočeništva, a danas je rodila!","Liječnica je bila među više od 200 oslobođenih ukrajinskih ratnih zarobljenika Ukrajinska vojna liječnica Mariana Mamonova, koja je prije nekoliko dana o",,,,-14
Poskok Online,Poskok.info,100063857810649,NEWS_SITE,HR,Poskok Online je facebook inačica portala Poskok.Info: https://poskok.info,2009-10-22 14:00:45,34491,49265,2022-09-25 19:53:23 EDT,2022-09-25,19:53:23,Link,5,5,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063857810649/posts/491884409616815,Hrvatska nogometna reprezentacija slavila je u Beču s 3:1 protiv Austrije u posljednjem kolu skupine 1 Lige nacija. Ovom pobjedom Vatreni su osigurali prvo mjesto u grupi i plasman na Final Four Lige nacije koji će se održati od 14. do 18. lipnja 2023. godine uz izravne prijenose na Novoj TV i gol.,https://poskok.info/hrvatska-pobijedila-austriju-i-plasirala-se-na-final-four-lige-nacija/?no_cache=1664150003,,,Hrvatska pobijedila Austriju i plasirala se na Final Four Lige nacija!,Hrvatska nogometna reprezentacija slavila je u Beču s 3:1 protiv Austrije u posljednjem kolu skupine 1 Lige nacija. Ovom pobjedom Vatreni su osigurali prvo mje,,,,-5.6
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188958,204879,2022-09-25 19:50:04 EDT,2022-09-25,19:50:04,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5125711427533358,Provjerili smo koji su to njihovi najčešći uzroci nesreća i kako raditi na tome da se njihov broj smanji,https://okanal.oslobodjenje.ba/okanal/vijesti/edukacija-ucesnika-saobracaja-je-nuzna-voznja-uz-tipkanje-na-telefonu-jedan-od-uzroka-nesreca-795486,,,Edukacija učesnika saobraćaja je nužna: Vožnja uz tipkanje na telefonu jedan od uzroka nesreća,Provjerili smo koji su to njihovi najčešći uzroci nesreća i kako raditi na tome da se njihov broj smanji,,,,-100
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188958,204879,2022-09-25 19:30:04 EDT,2022-09-25,19:30:04,Link,1,0,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5125681314203036,Sada su napokon zajedno,https://www.oslobodjenje.ba/vijesti/svijet/objavljena-fotografija-posljednjeg-pocivalista-kraljice-elizabete-vijenci-i-belgijski-mramor-795390,,,Objavljena fotografija posljednjeg počivališta kraljice Elizabete: Vijenci i belgijski mramor,"Nadgrobni spomenik nalazi se u Memorijalnoj kapeli kralja Georgea VI, koju je kraljica Elizabeta II 1962. odredila za posljednje počivalište svoga oca",,,,-50
Faktor.ba,faktor.ba,812587648806886,MEDIA_NEWS_COMPANY,BA,"Bosanskohercegovački informativni portal - Vijesti iz BiH, regije i svijeta - Aktuelno, brzo i provjereno.",2015-01-17 23:13:47,108029,132542,2022-09-25 19:16:42 EDT,2022-09-25,19:16:42,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/812587648806886/posts/5580562642009339,Znaju li Rumuni nešto više?,https://faktor.ba/vijest/rumuni-otkrili-sastav-zmajeva-u-bukurestu-bez-dzeke-i-dedica/176257,https://www.faktor.ba/vijest/rumuni-otkrili-sastav-zmajeva-u-bukurestu-bez-dzeke-i-dedica/176257,,Rumuni ''otkrili'' sastav Zmajeva: U Bukureštu bez Džeke i Dedića?,Fudbalska A reprezentacija Bosne i Hercegovine tekuću sezonu Lige nacija okončat će gostovanjem u Bukureštu.,,,,-124
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188958,204879,2022-09-25 19:10:05 EDT,2022-09-25,19:10:05,Link,3,1,1,0,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5125649470872887,Odlučio iz prve ruke provjeriti da li zaista radi ova opcija,https://www.oslobodjenje.ba/magazin/tehnologija/youtuber-razbio-automobil-samo-da-bi-isprobao-novu-opciju-na-smartfonu-795472,,,Youtuber razbio automobil samo da bi isprobao novu opciju na smartfonu,Odlučio iz prve ruke provjeriti da li zaista radi ova opcija,,,,-16.67
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229948,325336,2022-09-25 19:00:16 EDT,2022-09-25,19:00:16,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5517409604993801,Svi su bili zbunjeni kada su vidjeli da je probušio rupe u zemlji: Nekoliko dana poslije ostali su bez riječi,https://www.biscani.net/svi-su-bili-zbunjeni-kada-su-vidjeli-da-je-probusio-rupe-u-zemlji-nekoliko-dana-poslije-ostali-su-bez-rijeci16/,,,Svi su bili zbunjeni kada su vidjeli da je probušio rupe u zemlji: Nekoliko dana poslije ostali su bez riječi,"Najbolji način da se opustite tokom ljeta jeste pored bazena, a još je bolje ako je taj bazen vaš. No, oaza pored bezena je jako skupa, a čak i...",,,,-42
ALO Online BA,ALOONLINE.BA,100071652637645,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11397,11908,2022-09-25 19:00:04 EDT,2022-09-25,19:00:04,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/192545083137286,Video snimak mačka lopova postao hit na mrežama,https://aloonline.ba/razonoda/macak-profesionalni-lopov/,,,MAČAK PROFESIONALNI LOPOV Životinja se nečujno ušunjala u trgovinu i ukrala ovo (VIDEO),"Na TikToku je osvanuo video mačka koji ulazi u trgovinu vješto se šunjajući, a cilj mu je bio ukrasti kobasicu.",,,,-40
Faktor.ba,faktor.ba,812587648806886,MEDIA_NEWS_COMPANY,BA,"Bosanskohercegovački informativni portal - Vijesti iz BiH, regije i svijeta - Aktuelno, brzo i provjereno.",2015-01-17 23:13:47,108029,132542,2022-09-25 18:44:51 EDT,2022-09-25,18:44:51,Link,327,310,3,2,10,0,0,0,0,2,,-,0,0,0,N/A,https://www.facebook.com/812587648806886/posts/5580514305347506,U Perezovom mandatu fudbaleri Reala osvojili su sve što se osvojiti može,https://faktor.ba/vijest/legendarni-florentino-perez-stisnuo-ruku-dzananu-musi/176271,https://www.faktor.ba/vijest/legendarni-florentino-perez-stisnuo-ruku-dzananu-musi/176271,,Legendarni Florentino Perez stisnuo ruku Džananu Musi,"Džanan Musa, košarkaški reprezentativac Bosne i Hercegovine, osvojio je prvi trofej u dresu Real Madrida.",,,,5.27
BN Portal,,229937160532143,NEWS_SITE,BA,BN,2014-04-01 09:50:02,126235,233390,2022-09-25 18:43:01 EDT,2022-09-25,18:43:01,Link,17,11,3,0,1,1,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/229937160532143/posts/2078936312298876,"Glasanje na parlamentarnim izborima u Italiji je završeno, pošto su birališta zatvoreba u 23.00 po lokalnom vremenu, prenosi Bi-Bi-Si.",https://www.rtvbn.com/4032529/meloni-na-putu-da-postane-prva-premijerka-italije,,,Meloni na putu da postane prva premijerka Italije | BN,"Glasanje na parlamentarnim izborima u Italiji je završeno, pošto su birališta zatvoreba u 23.00 po lokalnom vremenu, prenosi Bi-Bi-Si.",,,,-5.35
ALO Online BA,ALOONLINE.BA,100071652637645,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11397,11908,2022-09-25 18:40:03 EDT,2022-09-25,18:40:03,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/192543353137459,Jeremićka je uslikana ispred stana njenog brata,https://aloonline.ba/poznati/zvijer-jovane-jeremic-bjesni-beogradskim-asfaltom-voditeljka-fotografisana-u-svom-automobilu-javnost-iznenadjena-foto/,,,"""ZVIJER"" JOVANE JEREMIĆ BJESNI BEOGRADSKIM ASFALTOM Voditeljka fotografisana u svom automobilu - javnost iznenađena (FOTO)","Voditeljka Jovana Jeremić konstantno je u žiži interesovanja, a mnoge interesuju detalji iz njenog privatnog života. Ekipa Paparaco lova uhvatila je nedavno intrigantnu voditeljku Jovanu, koja je otišla u jedan salon ljepote, pa je otišla ka centru grada, zajedno sa svojom kćerkom. Jeremićka...",,,,-40
