Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11371,11887,2022-09-12 22:00:07 EDT,2022-09-12,22:00:07,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/190438580014603,Koje su vam šanse da dobijete na lotou?,https://aloonline.ba/astro/otkrijte-koji-je-vas-srecan-broj-svaki-horoskopski-znak-ima-svoj/,,,OTKRIJTE KOJI JE VAŠ SREĆAN BROJ Svaki horoskopski znak ima svoj,"Horoskop vam može pomoći da otkrijete! Pogledajte kojim danima imate najviše sreće i koji brojevi kriju dobitak. OVAN Ovan dobija u igrama na sreću, pa tako i u LOTO igri. Zato odlazi da popuni svoj tiket već u utorak, jer je to njegov srećan dan. To čini brzo, precrtava brojeve intenzivno i...",,,,-30
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188835,204614,2022-09-12 22:00:00 EDT,2022-09-12,22:00:00,Link,14,9,1,0,0,0,2,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5089642021140299,Ambasadori vodećih partnerskih zemalja pri NATO-u posjetili Ministarstvo odbrane BiH,https://www.oslobodjenje.ba/vijesti/bih/sifet-podzic-ohrabruje-nas-pojacani-interes-nato-a-za-situaciju-u-bosni-i-hercegovini-792095,,,Sifet Podžić: Ohrabruje nas pojačani interes NATO-a za situaciju u Bosni i Hercegovini,Ambasadori vodećih partnerskih zemalja pri NATO-u posjetili Ministarstvo odbrane BiH,,,,-3.79
Al Jazeera Balkans,AJBalkans,163724720379445,TV_NETWORK,BA,"Al Jazeera Balkans - oficijelna stranica

",2011-09-22 16:32:34,546071,718966,2022-09-12 22:00:00 EDT,2022-09-12,22:00:00,Link,41,20,13,0,0,0,7,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/163724720379445/posts/5567945143290682,Njemačka će se suočiti s recesijom i inflacijom ⤵️,https://balkans.aljazeera.net/news/economy/2022/9/12/njemacka-ce-se-suociti-sa-recesijom-i-inflacijom,,,Institut: Njemačka će se suočiti s recesijom i inflacijom,"Njemački Institut za ekonomska istraživanja u narednoj godini predviđa smanjenje privrednog rasta za 0,3 posto.",,,,-3
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188835,204614,2022-09-12 21:30:02 EDT,2022-09-12,21:30:02,Link,23,13,4,1,0,0,2,0,0,3,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5089676834470151,"Koja bi crkva na svijetu, preko mašica barnula, a ne odlikovala gada Vojislava Šešelja, osim Srpske pravoslavne?, upitao je Mioković",https://www.oslobodjenje.ba/vijesti/bih/miokovic-koja-bi-crkva-osim-spc-mogla-odlikovati-gada-seselja-to-ne-moze-biti-moje-uze-i-nije-hvala-bogu-792053,,,"Mioković: Koja bi crkva, osim SPC, mogla odlikovati gada Šešelja? - To ne može biti moje uže, i nije hvala Bogu","Koja bi crkva na svijetu, preko mašica barnula, a ne odlikovala gada Vojislava Šešelja, osim Srpske pravoslavne?, upitao je Mioković",,,,-2.3
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188835,204614,2022-09-12 21:00:02 EDT,2022-09-12,21:00:02,Link,10,6,0,2,0,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5089675574470277,"Posjeta Julianne Smith je naznaka razgovora o pitanjima koja nisu samo bilateralne prirode, kao što je pitanje budućnosti NATO-a u BiH",https://okanal.oslobodjenje.ba/okanal/vijesti/alija-kozljak-dodik-nece-uspjeti-u-nakanama-i-pored-obecanja-madarske-o-izvrsnom-mandatu-eufor-a-se-raspravlja-na-vojnom-komitetu-eu-792058,,,"Alija Kožljak: Dodik neće uspjeti u nakanama i pored obećanja Mađarske, o izvršnom mandatu EUFOR-a se raspravlja na vojnom komitetu EU","Posjeta Julianne Smith je naznaka razgovora o pitanjima koja nisu samo bilateralne prirode, kao što je pitanje budućnosti NATO-a u BiH",,,,-5.6
Al Jazeera Balkans,AJBalkans,163724720379445,TV_NETWORK,BA,"Al Jazeera Balkans - oficijelna stranica

",2011-09-22 16:32:34,546071,718966,2022-09-12 21:00:02 EDT,2022-09-12,21:00:02,Link,51,26,12,0,0,0,11,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/163724720379445/posts/5569058049846058,Kremlj: Rusija ne vidi nikakve izglede za nastavak mirovnih pregovora sa Ukrajinom.⤵,https://balkans.aljazeera.net/videos/2022/9/12/sa-brda-kod-kranja-poslan-signal-u-brisel,,,Sa Brda kod Kranja poslan signal u Brisel,"Slovenski predsjednik Borut Pahor zadovoljan je zaključcima inicijative, koju je pokrenuo prije 12 godina. Kaže da države Zapadnog Balkana treba podržati u evropskoj integraciji.",,,,-2.61
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229726,324001,2022-09-12 20:30:11 EDT,2022-09-12,20:30:11,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5480908348643927,"Osobolje zoološkog vrta je bilo zabrinuto da će panda odbiti bebu, sve dok kamere nisu snimile trenutak kada se instinkti aktiviraju",https://www.biscani.net/osobolje-zooloskog-vrta-je-bilo-zabrinuto-da-ce-panda-odbiti-bebu-sve-dok-kamere-nisu-snimile-trenutak-kada-se-instinkti-aktiviraju13/,,,"Osobolje zoološkog vrta je bilo zabrinuto da će panda odbiti bebu, sve dok kamere nisu snimile trenutak kada se instinkti aktiviraju","2016. godine, u rezervatu za pande Bifengxia u Ya’anu u Kini, panda MinMin imala je dug i naporan porod zbog svog iznimno velikog mladunčeta....",,,,-37
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188835,204614,2022-09-12 20:30:00 EDT,2022-09-12,20:30:00,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5089672717803896,Više od pet hiljada zdravstvenih radnika u TK održalo je štrajk upozorenja,https://okanal.oslobodjenje.ba/okanal/vijesti/ljekari-u-tk-odrzali-strajk-upozorenja-generalni-ako-izostane-dogovor-792062,,,"Ljekari u TK održali štrajk upozorenja, generalni ako izostane dogovor",Više od pet hiljada zdravstvenih radnika u TK održalo je danas štrajk upozorenja,,,,-56
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229726,324001,2022-09-12 20:00:43 EDT,2022-09-12,20:00:43,Link,99,84,2,0,12,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5480858815315547,Majka nije znala da njen sin stoji iza nje dok su pravili porodičnu fotografiju. Pogledajte njenu reakciju kad se okrenula! (VIDEO),https://www.biscani.net/majka-nije-znala-da-njen-sin-stoji-iza-nje-dok-su-pravili-porodicnu-fotografiju-pogledajte-njenu-reakciju-kad-se-okrenula-video14/,,,Majka nije znala da njen sin stoji iza nje dok su pravili porodičnu fotografiju. Pogledajte njenu reakciju kad se okrenula! (VIDEO),"Za mnoge obitelji najvažnije je uživati ​​u svakom zajedničkom trenutku. To se posebno odnosi na osobe koje ne žive blizu svojih najmilijih, ili...",,,,2.68
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11370,11886,2022-09-12 20:00:04 EDT,2022-09-12,20:00:04,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/190424973349297,"""Koze se vole penjati po bilo čemu, a konji su visoki...""",https://aloonline.ba/razonoda/video-koji-ce-vas-oduseviti-koza-nije-mogla-do-lisca-pa-skocila-na-ponija/,,,VIDEO KOJI ĆE VAS ODUŠEVITI Koza nije mogla do lišća pa skočila na ponija...,"Koze su poznati penjači životinjskog svijeta koji će se popeti na bilo šta, pa čak i na druge životinje. Na društvenim je mrežama nedavno objavljen snimak koze koja stoji na poniju i brsti lišće s drveta. Poni stoji mirno i strpljivo i čeka da se njegova prijateljica nahrani. „Koze se v...",,,,-0.93
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188828,204608,2022-09-12 20:00:02 EDT,2022-09-12,20:00:02,Link,18,17,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5089670764470758,"Grad drveta može se pohvaliti Industrijskim muzejom Krivaje, srednjovjekovnim manastirima, endemskim vrstama životinja...",https://www.oslobodjenje.ba/vijesti/bih/kamene-kugle-su-blago-zavidovica-i-bih-u-naselju-podubravlje-otkrivena-je-najveca-kamena-kugla-u-evropi-a-mozda-i-u-svijetu-790058,,,"Kamene kugle su blago Zavidovića i BiH: U naselju Podubravlje otkrivena je najveća kamena kugla u Evropi, a možda i u svijetu","Grad drveta može se pohvaliti Industrijskim muzejom Krivaje, srednjovjekovnim manastirima, endemskim vrstama životinja...",,,,-3.44
Al Jazeera Balkans,AJBalkans,163724720379445,TV_NETWORK,BA,"Al Jazeera Balkans - oficijelna stranica

",2011-09-22 16:32:34,546115,718994,2022-09-12 20:00:02 EDT,2022-09-12,20:00:02,Link,4,4,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/163724720379445/posts/5567769239974939,Nuklearni pregovori... ⤵️,https://balkans.aljazeera.net/news/world/2022/9/12/iran-apelira-na-iaea-u-da-ne-podlijeze-pritiscima-izraela,,,Iran apelira na IAEA-u da ne podliježe pritiscima Izraela,"Izrael, za koji se naširoko smatra da je jedina nuklearna sila Bliskog istoka, obećao je da nikada neće dozvoliti Iranu da dobije atomsko oružje, rekavši da Teheran zagovara njegovo uništenje.",,,,-33.5
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229726,324001,2022-09-12 19:30:18 EDT,2022-09-12,19:30:18,Link,1,1,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5480810741987021,"Netko je u Dalmaciji ostavio jako zanimljive upute za korištenje hladnjaka, mnogi su zbunjeni",https://www.biscani.net/netko-je-u-dalmaciji-ostavio-jako-zanimljive-upute-za-koristenje-hladnjaka-mnogi-su-zbunjeni14/,,,"Netko je u Dalmaciji ostavio jako zanimljive upute za korištenje hladnjaka, mnogi su zbunjeni","Za one koji ne razumiju poruku prijevod se nalazi ispod fotografije. Ovaj hladnjak se može upaliti od 5 do 10 mjeseca, a zimi ne može jer je...",,,,-38
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188828,204608,2022-09-12 19:30:00 EDT,2022-09-12,19:30:00,Link,10,9,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5089664957804672,U naselju Mošćanica živi desetak romskih porodica u kojima je 12 djece koja pohađaju Osnovnu školu Vrhbosna,https://www.oslobodjenje.ba/vijesti/sarajevo/romi-se-zele-boriti-za-bolje-sutra-pomoc-u-obrazovanju-njihove-djece-kljucna-je-za-bolju-buducnost-a-nacelnik-hadzibajric-im-u-tome-pomaze-791024,,,"Romi se žele boriti za bolje sutra: Pomoć u obrazovanju njihove djece ključna je za bolju budućnost, a načelnik Hadžibajrić im u tome pomaže",U naselju Mošćanica živi desetak romskih porodica u kojima je 12 djece koja pohađaju Osnovnu školu Vrhbosna,,,,-6.2
Biscani.net,portalbiscani,101820526552763,MEDIA_NEWS_COMPANY,BA,"Lokalni portal grada Bihaća, koji postoji 16 godina i ima epitet najposjećenijeg i najuspješnijeg portala u Unsko-sanskom kantonu. Jedini portal sa verificiranom facebook stranicom u USK. Registrovan portal u Vijeću za štampu i online medije u BiH. ",2010-10-28 08:34:38,229726,324001,2022-09-12 19:00:25 EDT,2022-09-12,19:00:25,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/101820526552763/posts/5480763385325090,"MORATE VIDJETI: Roditelji dijele fotki najgorih situacija u koje su ih uvalila djeca, urnebesne su",https://www.biscani.net/morate-vidjeti-roditelji-dijele-fotki-najgorih-situacija-u-koje-su-ih-uvalila-djeca-urnebesne-su15/,,,"MORATE VIDJETI: Roditelji dijele fotki najgorih situacija u koje su ih uvalila djeca, urnebesne su",Jednostavno gledajte ovu galeriju i ili budite sretni što nemate djece ili budite sretni što nisu samo vaša ovakva. #1 #2 #3 #4 #5 #6 #7 #8 #9 #10...,,,,-76
ALO Online BA,ALOONLINE.BA,102427898815672,NEWS_SITE,BA,"Najbrže rastući portal u Bosni i Hercegovini
",2021-08-10 11:53:10,11370,11886,2022-09-12 19:00:16 EDT,2022-09-12,19:00:16,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/102427898815672/posts/190420046683123,Incident se dogodio dok je konjska artiljerija učestvovala u komemoraciji povodom proglašenja Čarlsa III kraljem,https://aloonline.ba/razonoda/urnebesan-snimak-iz-londona/,,,URNEBESAN SNIMAK IZ LONDONA Kraljev konjanik se jedva popeo na konja,"Snimak na kojem se može vidjeti kako jedan član kraljevske konjske artiljerije neuspješno pokušava uzjahati konja tokom kraljevske komemoracije u Londonu postao je hit na društvenim mrežama. Neugodan trenutak prikazan je tokom emisije GB Newsa, a u videu koji je podijeljen na internetu čuje s...",,,,-30
Al Jazeera Balkans,AJBalkans,163724720379445,TV_NETWORK,BA,"Al Jazeera Balkans - oficijelna stranica

",2011-09-22 16:32:34,546115,718994,2022-09-12 19:00:01 EDT,2022-09-12,19:00:01,Link,8,5,3,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/163724720379445/posts/5569033893181807,Iz Berlina za Al Jazeeru govorio bivši selektor košarkaša BiH i Njemačke Emir Mutapčić. ⤵ https://balkans.aljazeera.net/program/sportski-magazin/2022/9/12/emir-mutapcic-iznenadjen-sam-ispadanjem-srbije-sportski-magazin,https://balkans.aljazeera.net/program/sportski-magazin/2022/9/12/emir-mutapcic-iznenadjen-sam-ispadanjem-srbije-sportski-magazin,,,Emir Mutapčić: Iznenađen sam ispadanjem Srbije | Sportski magazin,U sportskogm magazinu ove sedmice analizirali smo ispadanja Srbije i Hrvatske s Eurobasketa. Iz Berlina za Al Jazeeru govorio bivši selektor košarkaša BiH i Njemačke Emir Mutapčić.,,,,-17.25
Oslobodjenje,oslobodjenjeba,162926690478548,NEWS_SITE,BA,"Oficijelna Facebook stranica medijske grupacije Oslobođenje.
",2012-01-03 01:21:34,188828,204608,2022-09-12 19:00:00 EDT,2022-09-12,19:00:00,Link,3,1,1,0,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/162926690478548/posts/5089646344473200,"Prema preliminarnim informacijama, radi se o žrtvi srpske nacionalnosti",https://www.oslobodjenje.ba/vijesti/crna-hronika/na-podrucju-igmana-pronadeni-posmrtni-ostacu-jedne-osobe-792073,,,Na području Igmana pronađeni posmrtni ostacu jedne osobe,"Prema preliminarnim informacijama, radi se o žrtvi srpske nacionalnosti",,,,-20.67
Poskok Online,Poskok.info,161803222339,NEWS_SITE,HR,Poskok Online je facebook inačica portala Poskok.Info: https://poskok.info,2009-10-22 14:00:45,34429,49239,2022-09-12 18:53:22 EDT,2022-09-12,18:53:22,Link,138,15,95,0,0,0,26,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/161803222339/posts/10160415379537340,"Član Predsjedništva Bosne i Hercegovine iz hrvatskog naroda Željko Komšić izjavio je danas da je neprihvatljivo sudjelovanje vojske Hrvatske u snagama EUFOR-a. “Što se tiče sudjelovanja vojske Hrvatske u misiji EUFOR-a, to jednostavno nije prihvatljivo”, izjavio je Komšić. On",https://poskok.info/komsic-priznao-da-strahuje-od-hrvatske-vojske/?no_cache=1663023202,,,PARANOJE SU SVE VEĆE: Komšić priznao da se boji hrvatskih vojnika,  Ako se zna da je Komšić građanin Sarajeva a da je HV Sarajevu poklonio niz oslobođenih kvartova 1995 mijenjanjem istih za Mrkonjić i Šipovo osta,,,,5.75
